DATE,BIALOWIEZA_HU,BIALYSTOK_HU,BIEBRZA-PIENCZYKOWEK_HU,BIELSKO-BIALA_HU,CHOJNICE_HU,CHORZELOW_HU,CIESZANOW_HU,CZOSTOCHOWA_HU,DRONIOWICE_HU,ELBLAG_HU,ELBLAG-MILEJEWO_HU,GDANSK-SWIBNO_HU,GORZOW WLKP_HU,GORZYN_HU,HEL_HU,JARCZEW_HU,JELENIA GORA_HU,KALISZ_HU,KASPROWY WIERCH_HU,KATOWICE-MUCHOWIEC_HU,KETRZYN_HU,KIELCE_HU,KLODZKO_HU,KOLO_HU,KOLOBRZEG-DZWIRZYNO_HU,KOMANCZA_HU,KOSZALIN_HU,KOZIENCE_HU,KRAKOW_HU,KRAKOW OBS. ASTRONOMICZNE_HU,KRAKOW-BALICE_HU,KROSNO_HU,KRYNICA_HU,LEBA_HU,LEBORK_HU,LEGNICA_HU,LESKO_HU,LESZNO_HU,LIDZBARK WARMINSKI_HU,LIMANOWA_HU,LODZ_HU,LUBLIN-RADAWIEC_HU,MIKOLAJKI_HU,MLAWA_HU,MSZANA DOLNA_HU,NOWY SACZ_HU,OLSZTYN_HU,OPOLE_HU,PILA_HU,PLOCK_HU,PORONIN_HU,POZNAN_HU,PULAWY_HU,PULTUSK_HU,RACIBORZ_HU,RESKO-SMOLSKO_HU,RZESZOW JASIONKA_HU,SANDOMIERZ_HU,SIEDLCE_HU,SKIERNIEWICE_HU,SLUBICE_HU,SNIEZKA_HU,SULEJOW_HU,SWINOUJSCIE_HU,SZCZECIN_HU,TARNOW_HU,TERESPOL_HU,TORUN_HU,USTKA_HU,WARSZAWA-BIELANY_HU,WARSZAWA-OKECIE_HU,WIELUN_HU,WLODAWA_HU,WROCLAW_HU,ZAKOPANE_HU,ZAMOSC_HU,ZIELONA GORA_HU,mean_HU
2017-02-23,82.0,79.0,77.0,78.0,81.0,78.0,81.0,85.0,97.0,86.0,87.0,82.0,87.0,,83.0,92.0,77.0,91.0,89.0,81.0,84.0,85.0,80.0,83.0,76.0,81.0,76.0,82.0,,83.0,88.0,85.0,93.0,84.0,78.0,81.0,79.0,86.0,87.0,81.0,84.0,85.0,77.0,82.0,88.0,74.0,76.0,84.0,79.0,80.0,73.0,83.0,78.0,75.0,82.0,,79.0,85.0,80.0,80.0,84.0,99.0,83.0,78.0,74.0,77.0,80.0,79.0,81.0,81.0,80.0,84.0,80.0,80.0,65.0,84.0,90.0,82.0
2017-02-24,84.0,,92.0,,,58.0,58.0,,64.0,,,,,,,81.0,,,,,,,,,,71.0,,,,58.0,,,55.0,,,,,,93.0,59.0,,,,,63.0,,,,,,63.0,,74.0,96.0,,,,,,80.0,,,,,,,,,,81.0,,,,,,,,72.3529411764706
2017-02-25,79.0,76.0,81.0,67.0,79.0,77.0,72.0,78.0,86.0,72.0,76.0,68.0,77.0,,74.0,86.0,74.0,81.0,80.0,73.0,74.0,77.0,71.0,80.0,78.0,83.0,79.0,77.0,,70.0,77.0,73.0,73.0,75.0,76.0,72.0,71.0,79.0,83.0,67.0,79.0,76.0,67.0,78.0,66.0,61.0,68.0,72.0,73.0,79.0,76.0,76.0,83.0,89.0,70.0,,72.0,73.0,79.0,80.0,76.0,94.0,82.0,82.0,76.0,70.0,78.0,81.0,79.0,80.0,79.0,79.0,77.0,74.0,69.0,77.0,82.0,76.25675675675676
2017-02-26,89.0,,98.0,,,53.0,61.0,,59.0,,,,,,,93.0,,,,,,,,,,63.0,,,,43.0,,,60.0,,,,,,99.0,48.0,,,,,46.0,,,,,,71.0,,73.0,96.0,,,,,,69.0,,,,,,,,,,86.0,,,,,,,,71.0
2017-02-27,83.0,87.0,95.0,42.0,84.0,59.0,61.0,46.0,47.0,95.0,87.0,86.0,66.0,,89.0,79.0,58.0,60.0,69.0,44.0,88.0,55.0,62.0,63.0,73.0,56.0,77.0,52.0,,45.0,52.0,54.0,62.0,84.0,81.0,57.0,42.0,61.0,88.0,47.0,54.0,61.0,86.0,76.0,54.0,42.0,80.0,53.0,72.0,67.0,72.0,61.0,76.0,74.0,58.0,,48.0,52.0,65.0,58.0,60.0,88.0,57.0,75.0,66.0,45.0,67.0,69.0,78.0,67.0,58.0,54.0,65.0,53.0,56.0,,59.0,65.23287671232876
2017-02-28,62.0,,72.0,,,64.0,65.0,,67.0,,,,,,,71.0,,,,,,,,,,67.0,,,,62.0,,,71.0,,,,,,69.0,53.0,,,,,69.0,,,,,,80.0,,62.0,81.0,,,,,,68.0,,,,,,,,,,66.0,,,,,,,,67.58823529411765
2017-03-01,83.0,86.0,86.0,66.0,86.0,78.0,81.0,74.0,77.0,87.0,86.0,86.0,80.0,,87.0,88.0,62.0,77.0,94.0,67.0,85.0,77.0,74.0,71.0,72.0,81.0,74.0,73.0,,75.0,74.0,83.0,93.0,82.0,78.0,64.0,84.0,67.0,82.0,82.0,73.0,76.0,83.0,81.0,81.0,72.0,82.0,68.0,76.0,78.0,85.0,74.0,82.0,88.0,74.0,,82.0,73.0,77.0,75.0,84.0,97.0,77.0,74.0,76.0,71.0,80.0,78.0,75.0,81.0,74.0,74.0,77.0,63.0,73.0,81.0,78.0,78.3108108108108
2017-03-02,77.0,,89.0,,,70.0,78.0,,67.0,,,,,,,85.0,,,,,,,,,,82.0,,,,67.0,,,73.0,,,,,,89.0,65.0,,,,,66.0,,,,,,71.0,,73.0,86.0,,,,,,78.0,,,,,,,,,,84.0,,,,,,,,76.47058823529412
2017-03-03,74.0,75.0,82.0,51.0,80.0,75.0,80.0,65.0,67.0,85.0,86.0,79.0,70.0,,85.0,90.0,56.0,75.0,75.0,61.0,84.0,68.0,61.0,72.0,74.0,74.0,76.0,75.0,,58.0,65.0,61.0,65.0,88.0,80.0,62.0,63.0,68.0,82.0,59.0,73.0,74.0,76.0,79.0,63.0,56.0,78.0,54.0,76.0,73.0,58.0,70.0,73.0,82.0,62.0,,66.0,63.0,77.0,79.0,65.0,96.0,73.0,77.0,72.0,59.0,77.0,76.0,79.0,82.0,77.0,69.0,82.0,62.0,50.0,74.0,68.0,71.83783783783784
2017-03-04,70.0,,79.0,,,53.0,65.0,,61.0,,,,,,,73.0,,,,,,,,,,50.0,,,,58.0,,,51.0,,,,,,72.0,54.0,,,,,56.0,,,,,,52.0,,74.0,67.0,,,,,,66.0,,,,,,,,,,66.0,,,,,,,,62.76470588235294
2017-03-05,70.0,71.0,83.0,53.0,84.0,55.0,50.0,60.0,59.0,80.0,88.0,90.0,74.0,,94.0,72.0,57.0,71.0,87.0,60.0,81.0,61.0,63.0,68.0,81.0,59.0,83.0,61.0,,55.0,56.0,52.0,58.0,91.0,85.0,60.0,46.0,70.0,83.0,59.0,70.0,57.0,80.0,74.0,56.0,45.0,79.0,58.0,84.0,69.0,48.0,70.0,79.0,82.0,64.0,,48.0,51.0,64.0,66.0,67.0,98.0,70.0,83.0,75.0,45.0,63.0,74.0,90.0,66.0,64.0,62.0,59.0,54.0,51.0,,66.0,67.95890410958904
2017-03-06,83.0,,98.0,,,92.0,80.0,,88.0,,,,,,,93.0,,,,,,,,,,90.0,,,,83.0,,,90.0,,,,,,93.0,84.0,,,,,84.0,,,,,,80.0,,92.0,90.0,,,,,,88.0,,,,,,,,,,94.0,,,,,,,,88.3529411764706
2017-03-07,86.0,92.0,97.0,77.0,77.0,84.0,82.0,85.0,88.0,92.0,88.0,81.0,82.0,,88.0,91.0,91.0,96.0,92.0,82.0,88.0,87.0,90.0,90.0,75.0,86.0,81.0,88.0,,76.0,84.0,77.0,93.0,88.0,89.0,88.0,79.0,92.0,87.0,76.0,92.0,79.0,88.0,86.0,81.0,77.0,86.0,86.0,80.0,85.0,81.0,88.0,82.0,90.0,85.0,,77.0,78.0,91.0,89.0,87.0,98.0,88.0,79.0,77.0,79.0,87.0,78.0,87.0,91.0,87.0,86.0,82.0,87.0,75.0,80.0,92.0,85.21621621621621
2017-03-08,91.0,,89.0,,,89.0,91.0,,75.0,,,,,,,94.0,,,,,,,,,,96.0,,,,84.0,,,92.0,,,,,,88.0,95.0,,,,,86.0,,,,,,89.0,,88.0,77.0,,,,,,82.0,,,,,,,,,,85.0,,,,,,,,87.70588235294117
2017-03-09,92.0,95.0,98.0,84.0,87.0,88.0,91.0,91.0,88.0,95.0,88.0,87.0,85.0,,88.0,91.0,83.0,90.0,78.0,92.0,94.0,92.0,82.0,85.0,87.0,92.0,87.0,89.0,,91.0,93.0,82.0,85.0,89.0,85.0,85.0,91.0,88.0,90.0,88.0,92.0,89.0,94.0,92.0,91.0,84.0,89.0,87.0,87.0,88.0,87.0,84.0,87.0,92.0,89.0,,86.0,84.0,89.0,88.0,85.0,89.0,95.0,90.0,83.0,84.0,91.0,83.0,86.0,91.0,90.0,89.0,91.0,86.0,86.0,87.0,93.0,88.43243243243244
2017-03-10,89.0,,94.0,,,82.0,83.0,,87.0,,,,,,,92.0,,,,,,,,,,82.0,,,,81.0,,,85.0,,,,,,91.0,88.0,,,,,85.0,,,,,,85.0,,83.0,84.0,,,,,,84.0,,,,,,,,,,89.0,,,,,,,,86.11764705882354
2017-03-11,86.0,80.0,93.0,75.0,82.0,80.0,71.0,80.0,82.0,87.0,96.0,89.0,82.0,,92.0,91.0,85.0,91.0,91.0,71.0,91.0,76.0,76.0,84.0,90.0,72.0,90.0,80.0,,71.0,71.0,78.0,78.0,92.0,91.0,83.0,73.0,87.0,85.0,86.0,85.0,83.0,87.0,86.0,75.0,72.0,86.0,78.0,83.0,86.0,79.0,77.0,82.0,75.0,76.0,,77.0,79.0,79.0,82.0,85.0,97.0,84.0,88.0,83.0,74.0,83.0,85.0,90.0,80.0,85.0,83.0,75.0,78.0,73.0,78.0,87.0,82.33783783783784
2017-03-12,81.0,,84.0,,,76.0,80.0,,73.0,,,,,,,90.0,,,,,,,,,,89.0,,,,78.0,,,93.0,,,,,,89.0,89.0,,,,,84.0,,,,,,82.0,,71.0,84.0,,,,,,78.0,,,,,,,,,,82.0,,,,,,,,82.52941176470588
2017-03-13,81.0,80.0,91.0,81.0,78.0,84.0,90.0,74.0,80.0,85.0,90.0,93.0,72.0,,91.0,89.0,75.0,68.0,94.0,74.0,86.0,78.0,77.0,68.0,75.0,93.0,71.0,80.0,,75.0,76.0,90.0,95.0,92.0,77.0,76.0,94.0,76.0,88.0,95.0,76.0,88.0,78.0,74.0,83.0,80.0,76.0,72.0,76.0,79.0,82.0,70.0,83.0,85.0,71.0,,86.0,83.0,89.0,77.0,74.0,95.0,81.0,74.0,72.0,78.0,86.0,76.0,85.0,84.0,77.0,72.0,91.0,67.0,87.0,95.0,74.0,81.1891891891892
2017-03-14,76.0,,83.0,,,86.0,79.0,,80.0,,,,,,,84.0,,,,,,,,,,94.0,,,,77.0,,,86.0,,,,,,75.0,83.0,,,,,76.0,,,,,,76.0,,71.0,76.0,,,,,,76.0,,,,,,,,,,75.0,,,,,,,,79.58823529411765
2017-03-15,84.0,71.0,80.0,74.0,69.0,78.0,82.0,66.0,68.0,73.0,78.0,69.0,56.0,,78.0,76.0,69.0,72.0,92.0,65.0,73.0,71.0,76.0,62.0,80.0,86.0,77.0,66.0,,66.0,74.0,83.0,86.0,84.0,77.0,61.0,92.0,62.0,75.0,69.0,66.0,75.0,67.0,69.0,69.0,72.0,66.0,65.0,60.0,65.0,85.0,59.0,67.0,79.0,80.0,,78.0,73.0,70.0,71.0,57.0,99.0,72.0,66.0,60.0,75.0,79.0,63.0,85.0,75.0,67.0,66.0,75.0,64.0,79.0,82.0,59.0,72.6891891891892
2017-03-16,80.0,,79.0,,,74.0,75.0,,72.0,,,,,,,78.0,,,,,,,,,,82.0,,,,62.0,,,63.0,,,,,,76.0,66.0,,,,,65.0,,,,,,59.0,,66.0,80.0,,,,,,70.0,,,,,,,,,,67.0,,,,,,,,71.41176470588235
2017-03-17,74.0,74.0,83.0,62.0,79.0,67.0,76.0,73.0,74.0,77.0,82.0,79.0,67.0,,84.0,79.0,74.0,80.0,71.0,68.0,84.0,73.0,70.0,78.0,76.0,69.0,78.0,74.0,,69.0,71.0,66.0,75.0,83.0,76.0,74.0,64.0,72.0,77.0,66.0,77.0,73.0,79.0,83.0,73.0,62.0,80.0,70.0,74.0,78.0,66.0,72.0,68.0,84.0,73.0,,63.0,67.0,73.0,75.0,66.0,81.0,81.0,72.0,67.0,65.0,71.0,76.0,81.0,77.0,77.0,74.0,70.0,74.0,60.0,70.0,75.0,73.58108108108108
2017-03-18,87.0,,91.0,,,92.0,90.0,,85.0,,,,,,,87.0,,,,,,,,,,96.0,,,,86.0,,,95.0,,,,,,92.0,86.0,,,,,89.0,,,,,,84.0,,91.0,87.0,,,,,,86.0,,,,,,,,,,87.0,,,,,,,,88.88235294117646
2017-03-19,91.0,93.0,95.0,63.0,74.0,69.0,66.0,67.0,75.0,93.0,95.0,86.0,82.0,,85.0,94.0,71.0,83.0,86.0,69.0,94.0,68.0,70.0,74.0,79.0,67.0,80.0,71.0,,55.0,66.0,61.0,56.0,82.0,79.0,75.0,63.0,77.0,97.0,57.0,75.0,75.0,91.0,86.0,57.0,50.0,92.0,71.0,74.0,73.0,56.0,77.0,67.0,89.0,64.0,,64.0,65.0,87.0,73.0,82.0,89.0,74.0,82.0,80.0,58.0,90.0,68.0,82.0,76.0,73.0,73.0,88.0,72.0,59.0,76.0,85.0,75.6891891891892
2017-03-20,84.0,,93.0,,,88.0,94.0,,85.0,,,,,,,94.0,,,,,,,,8.0,,94.0,,,,83.0,,,91.0,,,,,,96.0,91.0,,,,,89.0,,,,,,87.0,,91.0,92.0,,,,,,85.0,,,,,,,,,,91.0,,,,,,,,85.33333333333333
2017-03-21,90.0,93.0,93.0,67.0,83.0,75.0,83.0,73.0,81.0,92.0,88.0,81.0,80.0,,86.0,89.0,66.0,81.0,87.0,72.0,90.0,81.0,72.0,73.0,77.0,84.0,77.0,79.0,,76.0,78.0,84.0,93.0,83.0,77.0,72.0,82.0,75.0,91.0,77.0,78.0,80.0,92.0,88.0,77.0,73.0,86.0,71.0,87.0,80.0,78.0,79.0,78.0,87.0,73.0,,77.0,74.0,86.0,72.0,77.0,100.0,78.0,79.0,74.0,70.0,88.0,85.0,80.0,77.0,81.0,73.0,84.0,72.0,73.0,85.0,80.0,80.44594594594595
2017-03-22,87.0,,85.0,,,92.0,89.0,,93.0,,,,,,,97.0,,,,,,,,,,91.0,,,,94.0,,,95.0,,,,,,62.0,99.0,,,,,96.0,,,,,,91.0,,91.0,80.0,,,,,,78.0,,,,,,,,,,84.0,,,,,,,,88.47058823529412
2017-03-23,64.0,69.0,82.0,87.0,59.0,89.0,87.0,92.0,96.0,70.0,56.0,75.0,63.0,,77.0,91.0,86.0,77.0,97.0,87.0,67.0,88.0,94.0,75.0,61.0,92.0,48.0,78.0,,92.0,95.0,92.0,94.0,65.0,63.0,87.0,92.0,71.0,74.0,96.0,71.0,81.0,69.0,70.0,91.0,87.0,62.0,86.0,59.0,67.0,85.0,58.0,74.0,68.0,87.0,,95.0,91.0,70.0,70.0,72.0,98.0,84.0,76.0,60.0,94.0,65.0,61.0,66.0,65.0,67.0,86.0,73.0,82.0,84.0,89.0,77.0,77.94594594594595
2017-03-24,68.0,,70.0,,,86.0,90.0,,83.0,,,,,,,80.0,,,,,,,,,,91.0,,,,84.0,,,94.0,,,,,,64.0,98.0,,,,,90.0,,,,,,92.0,,87.0,72.0,,,,,,71.0,,,,,,,,,,71.0,,,,,,,,81.82352941176471
2017-03-25,77.0,73.0,76.0,68.0,77.0,68.0,73.0,65.0,75.0,77.0,82.0,75.0,61.0,,78.0,82.0,67.0,73.0,83.0,67.0,74.0,67.0,71.0,65.0,83.0,72.0,86.0,67.0,,69.0,70.0,73.0,74.0,85.0,84.0,65.0,74.0,68.0,79.0,76.0,70.0,69.0,70.0,74.0,73.0,69.0,67.0,68.0,71.0,72.0,69.0,58.0,67.0,72.0,74.0,,71.0,61.0,69.0,64.0,64.0,91.0,73.0,75.0,69.0,66.0,74.0,71.0,87.0,75.0,68.0,65.0,73.0,61.0,66.0,71.0,52.0,71.72972972972973
2017-03-26,80.0,,90.0,,,71.0,79.0,,83.0,,,,,,,86.0,,,,,,,,,,73.0,,,,66.0,,,77.0,,,,,,71.0,73.0,,,,,72.0,,,,,,73.0,,69.0,70.0,,,,,,70.0,,,,,,,,,,70.0,,,,,,,,74.88235294117646
2017-03-27,65.0,58.0,75.0,60.0,55.0,63.0,66.0,62.0,69.0,61.0,65.0,61.0,58.0,,74.0,69.0,66.0,65.0,51.0,64.0,65.0,62.0,65.0,54.0,73.0,75.0,72.0,56.0,,60.0,65.0,63.0,73.0,81.0,72.0,63.0,67.0,62.0,78.0,64.0,60.0,62.0,58.0,63.0,74.0,65.0,56.0,64.0,63.0,58.0,69.0,55.0,56.0,68.0,72.0,,65.0,58.0,63.0,55.0,59.0,39.0,61.0,70.0,63.0,56.0,63.0,57.0,81.0,62.0,58.0,60.0,64.0,60.0,58.0,69.0,43.0,63.2972972972973
2017-03-28,75.0,,82.0,,,54.0,61.0,,64.0,,,,,,,78.0,,,,,,,,,,72.0,,,,48.0,,,77.0,,,,,,86.0,47.0,,,,,70.0,,,,,,70.0,,64.0,81.0,,,,,,59.0,,,,,,,,,,72.0,,,,,,,,68.23529411764706
2017-03-29,77.0,84.0,87.0,55.0,78.0,59.0,70.0,57.0,67.0,75.0,92.0,93.0,71.0,,94.0,79.0,76.0,73.0,70.0,55.0,80.0,66.0,67.0,67.0,88.0,71.0,89.0,61.0,,58.0,63.0,52.0,70.0,97.0,89.0,65.0,57.0,73.0,88.0,51.0,73.0,67.0,76.0,84.0,69.0,61.0,80.0,64.0,81.0,72.0,64.0,70.0,61.0,83.0,67.0,,56.0,58.0,72.0,60.0,67.0,83.0,68.0,79.0,72.0,56.0,81.0,75.0,92.0,63.0,72.0,62.0,76.0,62.0,55.0,69.0,68.0,71.37837837837837
2017-03-30,69.0,,82.0,,,70.0,80.0,,83.0,,,,,,,83.0,,,,,,,,,,80.0,,,,72.0,,,82.0,,,,,,83.0,79.0,,,,,77.0,,,,,,76.0,,78.0,86.0,,,,,,73.0,,,,,,,,,,78.0,,,,,,,,78.29411764705883
2017-03-31,86.0,85.0,91.0,59.0,75.0,72.0,76.0,66.0,73.0,91.0,85.0,84.0,64.0,,90.0,82.0,68.0,71.0,86.0,66.0,88.0,71.0,71.0,67.0,67.0,75.0,69.0,70.0,,66.0,70.0,61.0,76.0,81.0,77.0,71.0,65.0,69.0,86.0,64.0,70.0,74.0,85.0,78.0,70.0,65.0,79.0,67.0,68.0,72.0,76.0,64.0,72.0,83.0,70.0,,65.0,66.0,75.0,73.0,62.0,87.0,72.0,68.0,60.0,65.0,78.0,69.0,76.0,75.0,68.0,68.0,74.0,67.0,69.0,71.0,62.0,72.93243243243244
2017-04-01,69.0,,72.0,,,53.0,71.0,,59.0,,,,,,,71.0,,,,,,,,,,53.0,,,,56.0,,,70.0,,,,,,66.0,53.0,,,,,64.0,,,,,,69.0,,68.0,70.0,,,,,,57.0,,,,,,,,,,66.0,,,,,,,,63.94117647058823
2017-04-02,60.0,63.0,69.0,35.0,77.0,59.0,67.0,50.0,52.0,68.0,73.0,93.0,74.0,,89.0,62.0,71.0,64.0,67.0,40.0,65.0,58.0,54.0,61.0,89.0,63.0,92.0,54.0,,46.0,54.0,37.0,67.0,92.0,85.0,69.0,36.0,69.0,71.0,42.0,61.0,51.0,68.0,64.0,53.0,49.0,67.0,49.0,73.0,64.0,65.0,67.0,47.0,68.0,54.0,,45.0,46.0,55.0,55.0,71.0,82.0,61.0,91.0,81.0,44.0,57.0,62.0,95.0,61.0,56.0,56.0,58.0,60.0,47.0,48.0,63.0,62.58108108108108
2017-04-03,72.0,,89.0,,,71.0,76.0,,88.0,,,,,,,88.0,,,,,,,,,,79.0,,,,66.0,,,81.0,,,,,,96.0,85.0,,,,,85.0,,,,,,82.0,,66.0,81.0,,,,,,76.0,,,,,,,,,,76.0,,,,,,,,79.82352941176471
2017-04-04,63.0,67.0,84.0,71.0,86.0,67.0,72.0,67.0,69.0,70.0,90.0,97.0,82.0,,96.0,80.0,94.0,76.0,75.0,66.0,73.0,63.0,87.0,76.0,96.0,69.0,97.0,71.0,,68.0,70.0,63.0,72.0,98.0,91.0,90.0,64.0,81.0,80.0,79.0,70.0,65.0,75.0,73.0,79.0,71.0,72.0,74.0,82.0,77.0,82.0,74.0,75.0,74.0,77.0,,64.0,62.0,68.0,73.0,87.0,99.0,73.0,95.0,90.0,67.0,64.0,80.0,99.0,71.0,65.0,71.0,67.0,82.0,83.0,67.0,90.0,76.98648648648648
2017-04-05,67.0,,85.0,,,73.0,74.0,,84.0,,,,,,,78.0,,,,,,,,,,89.0,,,,74.0,,,82.0,,,,,,96.0,90.0,,,,,85.0,,,,,,86.0,,65.0,79.0,,,,,,69.0,,,,,,,,,,71.0,,,,,,,,79.23529411764706
2017-04-06,79.0,84.0,91.0,83.0,73.0,81.0,87.0,78.0,80.0,86.0,89.0,82.0,60.0,,82.0,83.0,64.0,75.0,94.0,77.0,84.0,83.0,64.0,72.0,79.0,88.0,79.0,80.0,,79.0,84.0,86.0,94.0,83.0,75.0,61.0,92.0,60.0,93.0,94.0,79.0,84.0,85.0,80.0,83.0,79.0,85.0,71.0,65.0,73.0,86.0,63.0,81.0,81.0,74.0,,84.0,83.0,88.0,82.0,59.0,88.0,84.0,70.0,59.0,86.0,85.0,73.0,85.0,75.0,78.0,75.0,87.0,65.0,88.0,88.0,63.0,79.35135135135135
2017-04-07,64.0,,90.0,,,84.0,71.0,,92.0,,,,,,,80.0,,,,,,,,,,87.0,,,,90.0,,,91.0,,,,,,83.0,98.0,,,,,93.0,,,,,,90.0,,74.0,84.0,,,,,,86.0,,,,,,,,,,81.0,,,,,,,,84.58823529411765
2017-04-08,61.0,59.0,74.0,84.0,89.0,74.0,66.0,82.0,83.0,63.0,73.0,77.0,84.0,,81.0,72.0,83.0,91.0,97.0,78.0,62.0,74.0,82.0,85.0,91.0,75.0,91.0,67.0,,72.0,76.0,74.0,83.0,91.0,87.0,85.0,71.0,87.0,73.0,83.0,82.0,66.0,60.0,70.0,80.0,75.0,69.0,81.0,85.0,75.0,83.0,85.0,68.0,70.0,83.0,,69.0,70.0,63.0,73.0,78.0,99.0,82.0,83.0,83.0,77.0,66.0,80.0,93.0,68.0,67.0,85.0,63.0,83.0,87.0,69.0,89.0,77.55405405405405
2017-04-09,73.0,,92.0,,,84.0,73.0,,78.0,,,,,,,87.0,,,,,,,,,,66.0,,,,72.0,,,82.0,,,,,,81.0,80.0,,,,,77.0,,,,,,75.0,,73.0,86.0,,,,,,79.0,,,,,,,,,,85.0,,,,,,,,79.0
2017-04-10,65.0,66.0,83.0,58.0,72.0,72.0,64.0,59.0,57.0,68.0,72.0,70.0,67.0,,76.0,69.0,66.0,73.0,75.0,65.0,73.0,68.0,64.0,69.0,72.0,74.0,73.0,57.0,,57.0,68.0,60.0,74.0,77.0,68.0,66.0,60.0,66.0,70.0,66.0,67.0,63.0,69.0,70.0,70.0,65.0,69.0,63.0,70.0,69.0,78.0,65.0,58.0,71.0,64.0,,65.0,62.0,63.0,65.0,65.0,81.0,70.0,69.0,61.0,66.0,60.0,67.0,76.0,64.0,64.0,62.0,66.0,66.0,69.0,64.0,63.0,67.27027027027027
2017-04-11,77.0,,92.0,,,74.0,77.0,,68.0,,,,,,,72.0,,,,,,,,,,89.0,,,,69.0,,,84.0,,,,,,78.0,80.0,,,,,72.0,,,,,,81.0,,60.0,70.0,,,,,,59.0,,,,,,,,,,62.0,,,,,,,,74.3529411764706
2017-04-12,84.0,80.0,94.0,60.0,91.0,76.0,72.0,76.0,77.0,83.0,90.0,84.0,90.0,,86.0,92.0,68.0,90.0,95.0,65.0,83.0,77.0,73.0,90.0,90.0,65.0,89.0,82.0,,60.0,69.0,61.0,67.0,93.0,89.0,74.0,62.0,81.0,82.0,65.0,87.0,79.0,82.0,88.0,61.0,59.0,81.0,73.0,89.0,88.0,69.0,87.0,81.0,87.0,73.0,,67.0,72.0,83.0,84.0,82.0,98.0,83.0,92.0,89.0,66.0,79.0,87.0,93.0,85.0,83.0,77.0,80.0,75.0,61.0,73.0,87.0,79.52702702702703
2017-04-13,88.0,,93.0,,,69.0,75.0,,82.0,,,,,,,81.0,,,,,,,,,,92.0,,,,70.0,,,87.0,,,,,,89.0,84.0,,,,,82.0,,,,,,76.0,,76.0,90.0,,,,,,81.0,,,,,,,,,,88.0,,,,,,,,82.52941176470588
2017-04-14,85.0,89.0,90.0,65.0,79.0,70.0,69.0,67.0,67.0,89.0,84.0,79.0,68.0,,85.0,91.0,63.0,75.0,95.0,63.0,83.0,73.0,64.0,73.0,80.0,89.0,80.0,77.0,,60.0,67.0,69.0,84.0,84.0,80.0,65.0,66.0,68.0,90.0,74.0,74.0,75.0,82.0,85.0,71.0,72.0,83.0,59.0,79.0,81.0,70.0,74.0,80.0,90.0,69.0,,68.0,69.0,89.0,72.0,64.0,93.0,74.0,79.0,77.0,65.0,89.0,80.0,85.0,81.0,79.0,69.0,84.0,62.0,73.0,81.0,67.0,76.25675675675676
2017-04-15,85.0,,95.0,,,68.0,70.0,,70.0,,,,,,,84.0,,,,,,,,,,63.0,,,,61.0,,,76.0,,,,,,93.0,64.0,,,,,60.0,,,,,,73.0,,67.0,89.0,,,,,,73.0,,,,,,,,,,83.0,,,,,,,,74.94117647058823
2017-04-16,81.0,74.0,87.0,73.0,70.0,64.0,70.0,78.0,76.0,79.0,79.0,69.0,70.0,,75.0,78.0,73.0,78.0,94.0,81.0,81.0,75.0,71.0,71.0,67.0,78.0,69.0,74.0,,63.0,73.0,77.0,83.0,75.0,73.0,81.0,70.0,82.0,79.0,84.0,68.0,81.0,78.0,72.0,81.0,76.0,73.0,73.0,70.0,73.0,87.0,69.0,66.0,75.0,75.0,,68.0,66.0,77.0,65.0,78.0,99.0,72.0,78.0,74.0,76.0,75.0,70.0,72.0,76.0,70.0,74.0,76.0,79.0,86.0,71.0,80.0,75.32432432432432
2017-04-17,70.0,,81.0,,,69.0,69.0,,83.0,,,,,,,80.0,,,,,,,,,,63.0,,,,82.0,,,91.0,,,,,,74.0,88.0,,,,,87.0,,,,,,78.0,,75.0,75.0,,,,,,66.0,,,,,,,,,,64.0,,,,,,,,76.17647058823529
2017-04-18,66.0,59.0,61.0,95.0,63.0,89.0,58.0,94.0,89.0,64.0,63.0,62.0,66.0,,63.0,79.0,87.0,80.0,93.0,90.0,58.0,85.0,91.0,70.0,72.0,86.0,64.0,66.0,,92.0,96.0,85.0,95.0,61.0,61.0,81.0,78.0,75.0,70.0,95.0,83.0,58.0,58.0,54.0,91.0,85.0,55.0,91.0,58.0,58.0,90.0,63.0,57.0,83.0,89.0,,78.0,70.0,58.0,76.0,77.0,97.0,90.0,74.0,69.0,86.0,54.0,54.0,68.0,65.0,68.0,94.0,52.0,80.0,89.0,53.0,76.0,74.36486486486487
2017-04-19,66.0,,80.0,,,68.0,63.0,8.0,81.0,,,,,,,74.0,,,,,,,,,,76.0,,,,81.0,,,97.0,,,,,,73.0,86.0,,,,,89.0,,,,,,88.0,,59.0,67.0,,,,,,56.0,,,,,,,,,,62.0,,,,,,,,70.77777777777777
