No,Station code,International code,Station name,Old station code,Launching date,Closing date,Station type,Region type,Station model,Voivodeship,City,Address,WGS84 φ N,WGS84 λ E,county,STANAME,isUrban
630,OpBrzegPoprz,PL0788A,"Brzeg, ul. Poprzeczna",,2021-01-11,,background,urban,mobile,opolskie,Brzeg,Poprzeczna 1,50.849509000000005,17.462579,powiat brzeski,BRZEG,0
631,OpGlubKochan,PL0217A,Głubczyce manualna 1,OpGlub1pyl,2005-01-01,2016-01-01,background,urban,dust collector,opolskie,Głubczyce,ul. Kochanowskiego 23,50.200942,17.816453,powiat głubczycki,GLUBCZYCE,0
632,OpGlubRatusz,PL0650A,"Głubczyce, ul. Ratuszowa",,2016-01-01,,background,urban,dust collector,opolskie,Głubczyce,ul. Ratuszowa 9,50.200778,17.83051,powiat głubczycki,GLUBCZYCE,0
633,OpGora12728,,Góra Św. Anny lokalna 12728,OpGora12728,1991-12-31,2006-06-30,NO DATA,nonurban,container,opolskie,Góra Św. Anny,ul. Leśnicka,50.451667,18.163333,powiat strzelecki,GORA SW. ANNY,0
634,OpJanusz12394,,Januszkowice lokalna 12394,OpJanusz12394,1990-11-27,2006-06-30,NO DATA,nonurban,container,opolskie,Januszkowice,ul. Piękna,50.395833,18.138333,powiat krapkowicki,JANUSZKOWICE,0
635,OpKKozBSmial,PL0218A,"Kędzierzyn-Koźle, ul. Śmiałego",,2005-01-01,,background,urban,container,opolskie,Kędzierzyn-Koźle,ul. Bolesława Śmiałego 5,50.349608,18.236575,powiat kędzierzyńsko-kozielski,KEDZIERZYN-KOZLE,0
636,OpKkozle243,,K-Koźle manualna 243,OpKkozle243,2001-10-10,2004-12-31,background,urban,in-house,opolskie,Kędzierzyn-Koźle,ul. Chrobrego 28,50.338333,18.134167,powiat kędzierzyńsko-kozielski,KEDZIERZYN-KOZLE,0
637,OpKkozle61,,K-Koźle manualna 61,OpKkozle61,1980-01-10,2005-12-31,background,urban,in-house,opolskie,Kędzierzyn-Koźle,ul. Anny 14,50.334444,18.147222,powiat kędzierzyńsko-kozielski,KEDZIERZYN-KOZLE,0
638,OpKkozleSP10,,K-Koźle BASKI-SP10,OpKkozleSP10,2004-01-01,2004-12-31,industrial,urban,container,opolskie,Kędzierzyn-Koźle,ul. Książąt Opolskich,50.369444,18.327778,powiat kędzierzyńsko-kozielski,KEDZIERZYN-KOZLE,0
639,OpKkozleSP3,,K-Koźle BASKI-SP3,OpKkozleSP3,2004-01-01,2004-12-31,industrial,urban,container,opolskie,Kędzierzyn-Koźle,ul. Przodowników Pracy,50.323611,18.251389,powiat kędzierzyńsko-kozielski,KEDZIERZYN-KOZLE,0
640,OpKkozleSP7,,K-Koźle BASKI-SP7,OpKkozleSP7,2004-01-01,2004-12-31,background,urban,container,opolskie,Kędzierzyn-Koźle,ul. Gagarina,50.344444,18.227778,powiat kędzierzyńsko-kozielski,KEDZIERZYN-KOZLE,0
641,OpKlucz227,PL0145A,Kluczbork manualna 227,OpKlucz227,2004-01-01,2009-12-31,background,urban,in-house,opolskie,Kluczbork,ul. Rynek_ratusz,50.973056,18.214167,powiat kluczborski,KLUCZBORK,0
642,OpKlucz235,PL0406A,Kluczbork manualna 235,OpKlucz235,2002-07-15,2009-12-31,background,urban,in-house,opolskie,Kluczbork,ul. Jagiellońska 3,50.974444,18.217508,powiat kluczborski,KLUCZBORK,0
643,OpKluczMicki,PL0517A,"Kluczbork, ul. Mickiewicza",,2010-08-06,,background,urban,dust collector,opolskie,Kluczbork,ul. Mickiewicza 10,50.972181,18.207575,powiat kluczborski,KLUCZBORK,0
644,OpNamys2pyl,PL0219A,Namysłów manualna 2,OpNamys2pyl,2005-01-01,2010-08-05,background,urban,NO DATA,opolskie,Namysłów,ul. Mariańska 2,51.072222,17.718889,powiat namysłowski,NAMYSLOW,0
645,OpNysa237,,Nysa manualna 237,OpNysa237,2001-01-01,2009-12-31,background,urban,in-house,opolskie,Nysa,ul. Tkacka 2,50.473611,17.333556,powiat nyski,NYSA,0
646,OpNysaRodzie,PL0593A,"Nysa, ul. Rodziewiczówny",,2013-10-28,,background,urban,dust collector,opolskie,Nysa,ul. Rodziewiczówny 1,50.458989,17.331906,powiat nyski,NYSA,0
647,OpOlesno3pyl,PL0220A,Olesno manualna 3,OpOlesno3pyl,2005-01-01,2011-04-01,background,urban,NO DATA,opolskie,Olesno,ul. Solny Rynek 1,50.876389,18.418611,powiat oleski,OLESNO,0
648,OpOlesSlowac,PL0553A,"Olesno, ul. Słowackiego",,2011-11-01,,background,urban,container,opolskie,Olesno,ul. Słowackiego,50.876983,18.416878,powiat oleski,OLESNO,0
649,OpOpole244,,Opole manualna 244,OpOpole244,2002-01-12,2003-12-31,background,urban,in-house,opolskie,Opole,ul. Sosnkowskiego 40-42,50.682222,17.946111,powiat Opole,OPOLE,1
650,OpOpole246,PL0146A,Opole manualna 246,OpOpole246,2004-01-01,2009-12-31,background,urban,NO DATA,opolskie,Opole,ul. Oleska 64,50.675278000000006,17.937222,powiat Opole,OPOLE,1
651,OpOpole45,,Opole manualna 45,OpOpole45,2003-02-10,2006-12-31,background,urban,in-house,opolskie,Opole,ul. Mickiewicza 1,50.666111,17.937778,powiat Opole,OPOLE,1
652,OpOpole45p,,Opole manualna 45p,OpOpole45p,2002-01-01,2004-12-31,background,urban,in-house,opolskie,Opole,ul. Mickiewicza 1,50.666111,17.937778,powiat Opole,OPOLE,1
653,OpOpoleKoszy,PL0674A,"Opole, ul. Koszyka",,2017-01-01,,background,urban,container,opolskie,Opole,ul. Koszyka 21,50.666736,17.899137,powiat Opole,OPOLE,1
654,OpOpoleMinor,PL0221A,Opole automat 3,OpOpole3a,2005-01-01,2016-12-31,background,urban,container,opolskie,Opole,ul. Minorytów,50.666961,17.922797,powiat Opole,OPOLE,1
655,OpOpoleOsAKr,PL0494A,"Opole, os. Armii Krajowej",,2010-01-01,,background,urban,dust collector,opolskie,Opole,os. Armii Krajowej,50.676856,17.950278,powiat Opole,OPOLE,1
656,OpPrud189,PL0407A,Prudnik manualna 189,OpPrud189,1991-03-15,2009-12-31,background,urban,in-house,opolskie,Prudnik,ul. Klasztorna 4,50.321111,17.5775,powiat prudnicki,PRUDNIK,0
657,OpPrud189p,,Prudnik manualna 189p,OpPrud189p,2001-06-01,2007-12-31,background,urban,in-house,opolskie,Prudnik,ul. Klasztorna 4,50.321111,17.577778,powiat prudnicki,PRUDNIK,0
658,OpPrudPodgor,PL0719A,Prudnik mobilna,OpPrudPodgor,2019-01-01,2020-12-31,background,urban,mobile,opolskie,Prudnik,ul. Podgórna 5,50.320858,17.591909,powiat prudnicki,PRUDNIK,0
659,OpSkozleSP5,,K-Koźle BASKI-SP5,OpSkozleSP5,2004-01-01,2004-12-31,industrial,nonurban,container,opolskie,Stare Koźle,ul. Szkolna,50.306944,18.219444,powiat kędzierzyńsko-kozielski,STARE KOZLE,0
660,OpStrzel239,,Strzelce manualna 239,OpStrzel239,2000-01-01,2004-12-31,background,urban,in-house,opolskie,Strzelce Opolskie,ul. Krakowska 19,50.509444,18.303611,powiat strzelecki,STRZELCE OPOLSKIE,0
661,OpStrzel247,PL0408A,Strzelce manualna 247,OpStrzel247,2005-01-01,2009-12-31,background,urban,in-house,opolskie,Strzelce Opolskie,ul. Piłsudskiego 20,50.513889,18.303892,powiat strzelecki,STRZELCE OPOLSKIE,0
662,OpStrzOpWysz,PL0767A,"Strzelce Opolskie, ul. Kard. Wyszyńskiego",,2020-01-22,2021-12-31,background,urban,mobile,opolskie,Strzelce Opolskie,ul. Kardynała Wyszyńskiego 12,50.509334,18.288206,powiat strzelecki,STRZELCE OPOLSKIE,0
663,OpZdze12392,PL0409A,Zdzieszowice lokalna 12392,OpZdze12392,1990-11-27,2008-12-31,background,urban,container,opolskie,Zdzieszowice,ul. Sienkiewicza,50.435278,18.132514,powiat krapkowicki,ZDZIESZOWICE,0
664,OpZdziePiast,PL0222A,"Zdzieszowice, ul. Piastów",,2005-01-01,,background,urban,container,opolskie,Zdzieszowice,ul. Piastów 6,50.423533,18.120739,powiat krapkowicki,ZDZIESZOWICE,0
665,PdAugSzpitalna,,Augustów ul.Szpitalna 12,PdAugSzpitalna,1994-01-01,2002-12-31,background,urban,in-house,podlaskie,Augustów,ul. Szpitalna 12,53.851342,22.993628,powiat augustowski,AUGUSTOW,0
666,PdAugustowUm,PL0768A,Augustów-Miejska,PdAugustowUm,2020-01-01,,background,urban,container,podlaskie,Augustów,Uzdrowisko,53.852639,22.984611,powiat augustowski,AUGUSTOW,0
667,PdAugustowUz,PL0768A,"Augustów, Uzdrowisko",,2020-01-01,,background,urban,container,podlaskie,Augustów,Uzdrowisko,53.852639,22.984611,powiat augustowski,AUGUSTOW,0
668,PdAugustoZdrMOB,PL0675A,Augustów - mobilne,PdAugustoZdrMOB,2017-01-01,2019-12-31,background,urban,mobile,podlaskie,Augustów,ul. Zdrojowa,53.859528000000005,23.00075,powiat augustowski,AUGUSTOW,0
669,PdBialPulPie,PL0149A,Białystok-Podmiejska,PdBialyPodmiejska,2004-09-01,2017-12-21,background,suburban,container,podlaskie,Białystok,ul. 42 Pułku Piechoty,53.138614,23.229903,powiat Białystok,BIALYSTOK,1
670,PdBialWarsza,PL0496A,"Białystok, ul. Warszawska",,2010-01-01,,background,urban,container,podlaskie,Białystok,ul. Warszawska 75 A,53.12930600000001,23.181744,powiat Białystok,BIALYSTOK,1
671,PdBialWaszyn,PL0148A,"Białystok, ul. Waszyngtona",,2004-09-01,,background,urban,container,podlaskie,Białystok,ul. Waszyngtona 16,53.126689,23.155869,powiat Białystok,BIALYSTOK,1
672,PdBialyBroniewsk,,Bialystok ul. Broniewskiego 1,PdBialyBroniewsk,1994-01-01,2002-12-31,background,urban,in-house,podlaskie,Białystok,ul. Broniewskiego 1,53.140469,23.134272,powiat Białystok,BIALYSTOK,1
673,PdBialyLegionowa,,Białystok ul Legionowa 8,PdBialyLegionowa,1998-01-01,2003-12-31,background,urban,in-house,podlaskie,Białystok,ul. Legionowa 8,53.130933,23.159853,powiat Białystok,BIALYSTOK,1
674,PdBialyLegionowa8,PL0147A,BIAŁYSTOK LEGIONOWA 8 POSESJA,PdBialyLegionowa8,2003-11-01,2009-12-31,background,urban,container,podlaskie,Białystok,ul. Legionowa 8,53.131111,23.158889,powiat Białystok,BIALYSTOK,1
675,PdBialyPorzeczkowa,,Białystok ul Porzeczkowa 11,PdBialyPorzeczkowa,1994-01-01,2002-12-31,background,urban,in-house,podlaskie,Białystok,ul. Porzeczkowa 11,53.151186,23.119169,powiat Białystok,BIALYSTOK,1
676,PdBialyWarszaw,,Białystok ul. Warszawska 57 A,PdBialyWarszaw,1983-01-01,2002-12-31,background,urban,in-house,podlaskie,Białystok,ul. Warszawska 57 A,53.131078,23.174142,powiat Białystok,BIALYSTOK,1
677,PdBiePodKosciuszki,,Bielsk Podlaski ul Kościuszki 16,PdBiePodKosciuszki,1994-01-01,2002-12-31,background,urban,in-house,podlaskie,Bielsk Podlaski,ul. Kościuszki 16,52.769472,23.187025,powiat bielski,BIELSK PODLASKI,0
678,PdBorsukowiz,PL0150A,"Borsukowizna, Szkółka Leśna",,2004-09-01,,background,nonurban,container,podlaskie,Borsukowizna,,53.215492000000005,23.642153,powiat sokólski,BORSUKOWIZNA,0
679,PdGrajewKonsty3M,,Grajewo ul Konstytucji 3 Maja 3,PdGrajewKonsty3M,1995-01-02,2002-12-31,background,urban,in-house,podlaskie,Grajewo,ul. Konstytucji 3 Maja 3,53.64399399999999,22.461244,powiat grajewski,GRAJEWO,0
680,PdGrajewoWPoMOB,PL0721A,"Grajewo, ul. Wojska Polskiego",,2019-12-30,,background,urban,mobile,podlaskie,Grajewo,ul. Wojska Polskiego 74,53.639793,22.470274,powiat grajewski,GRAJEWO,0
681,PdGrajNowickiego,,Grajewo - lab. mobilne,PdGrajNowickiego,2005-01-01,2005-12-31,background,urban,mobile,podlaskie,Grajewo,ul. T. Nowickiego,53.64850799999999,22.4509,powiat grajewski,GRAJEWO,0
682,PdHajnowkJagMOB,PL0651A,Hajnówka-mobilne,PdHajnowkJagMOB,2015-01-01,2016-12-31,background,urban,mobile,podlaskie,Hajnówka,ul. Władysława Jagiełły,52.739528,23.586139000000003,powiat hajnowski,HAJNOWKA,0
683,PdLomSikorsk,PL0151A,"Łomża, ul. Sikorskiego",,2002-01-01,,background,urban,container,podlaskie,Łomża,ul. Sikorskiego 48/94,53.181394,22.054381,powiat Łomża,LOMZA,1
684,PdLomzaKopernika16,,Lomza Kopernika16,PdLomzaKopernika16,1996-07-01,2004-04-30,background,urban,in-house,podlaskie,Łomża,ul. Kopernika,53.174836,22.075947,powiat Łomża,LOMZA,1
685,PdLomzaSadowa,,Łomża ul Sadowa 3,PdLomzaSadowa,1994-01-02,2002-12-31,background,urban,in-house,podlaskie,Łomża,ul. Sadowa 3,53.177778,22.0825,powiat Łomża,LOMZA,1
686,PdSiemPilsudskiego,,Siemiatycze - lab. mobilne,PdSiemPilsudskiego,2008-01-18,2008-12-31,background,urban,mobile,podlaskie,Siemiatycze,ul. Piłsudskiego,52.423019,22.863833,powiat siemiatycki,SIEMIATYCZE,0
687,PdSokol1Maja,,Sokółka ul 1- go Maja 13,PdSokol1Maja,1991-01-03,2002-12-31,background,urban,in-house,podlaskie,Sokółka,ul. 1 Maja 13,53.404722,23.499444,powiat sokólski,SOKOLKA,0
688,PdSuw1Maja,,Suwałki ul. 1 - go Maja 12,PdSuw1Maja,1994-01-01,2002-12-31,background,urban,in-house,podlaskie,Suwałki,ul. 1 Maja,54.099675,22.935967,powiat Suwałki,SUWALKI,1
689,PdSuwPulask2,PL0706A,"Suwałki, ul. Pułaskiego 26",,2018-08-01,,background,urban,container,podlaskie,Suwałki,ul. Pułaskiego 26,54.11605600000001,22.93875,powiat Suwałki,SUWALKI,1
690,PdSuwPulaski,PL0152A,"Suwałki, ul. Pułaskiego 73",PdSuwPulaski,1992-03-18,2017-12-31,background,urban,container,podlaskie,Suwałki,ul. Pułaskiego,54.117878000000005,22.934608,powiat Suwałki,SUWALKI,1
691,PdSuwPulaskp,PL0706A,"Suwałki, ul. Pułaskiego 26",PdSuwPulaskp,2018-08-01,,background,urban,container,podlaskie,Suwałki,ul. Pułaskiego 26,54.11605600000001,22.93875,powiat Suwałki,SUWALKI,1
692,PdZambObronZamb,,Zambrów ul Obrońców Zambrowa 50,PdZambObronZamb,1997-01-02,2002-12-31,background,urban,in-house,podlaskie,Zambrów,ul. Obrońców Zambrowa 50,52.985556,22.253333,powiat zambrowski,ZAMBROW,0
693,PkCzarnaWSSENafGaz,PL0153A,Czarna-OśrNaftaGaz-WSSE,PkCzarnaWSSENafGaz,1994-01-01,2006-12-31,background,nonurban,in-house,podkarpackie,Czarna,ul. Ośrodek Wyp-Szkol Nafta-Gaz,49.308889,22.663903,powiat bieszczadzki,CZARNA,0
694,PkDebicaWSSEParkow,PL0154A,Dębica-Parkowa-WSSE,PkDebicaWSSEParkow,1999-01-01,2009-12-31,background,urban,in-house,podkarpackie,Dębica,ul. Parkowa 2,50.046667,21.402222,powiat dębicki,DEBICA,0
695,PkDebiGrottg,PL0621A,"Dębica, ul.Grottgera",,2015-01-01,,background,urban,distributed,podkarpackie,Dębica,Grottgera 3,50.054786,21.416256,powiat dębicki,DEBICA,0
696,PkGorzycWSSEKEN,,Gorzyce-KEN-WSSE,PkGorzycWSSEKEN,1991-01-07,2002-12-31,industrial,urban,in-house,podkarpackie,Gorzyce,ul. Komisji Edukacji Narodowej,50.657792,21.84528,powiat tarnobrzeski,GORZYCE,0
697,PkHorZdrParkMOB,PL0716A,Horyniec-Zdrój-Park,PkHorZdrParkMOB,2019-01-01,2019-12-30,background,suburban,mobile,podkarpackie,Horyniec-Zdrój,aleja Przyjaźni,50.1921,23.361425,powiat lubaczowski,HORYNIEC-ZDROJ,0
698,PkHorZdrWSSESobies,PL0155A,Horyniec-Zdrój-Sobieskiego-WSSE,PkHorZdrWSSESobies,1979-01-01,2009-12-31,background,nonurban,in-house,podkarpackie,Horyniec-Zdrój,ul. Sobieskiego 60,50.189167,23.362222,powiat lubaczowski,HORYNIEC-ZDROJ,0
699,PkIwonZdrRab,PL0676A,"Iwonicz Zdrój, ul. Rąba",,2017-01-01,,background,suburban,dust collector,podkarpackie,Iwonicz-Zdrój,Księdza Rąba,49.565183000000005,21.791308,powiat krośnieński,IWONICZ-ZDROJ,0
700,PkIwZdrWSSEToros,,IwoniczZdr-Torosiewicza-WSSE,PkIwZdrWSSEToros,1986-01-01,2006-12-31,background,urban,in-house,podkarpackie,Iwonicz-Zdrój,ul. Torosiewicza 2,49.561388,21.78888,powiat krośnieński,IWONICZ-ZDROJ,0
701,PkJarosPruch,PL0554A,"Jarosław, ul. Pruchnicka",,2012-01-01,,background,urban,container,podkarpackie,Jarosław,Pruchnicka,50.012083,22.674772,powiat jarosławski,JAROSLAW,0
702,PkJarosWIOSJanPawII,PL0410A,Jarosław-JanaPawłaII-WIOS,PkJarosWIOSJanPawII,2007-09-01,2010-12-31,background,urban,distributed,podkarpackie,Jarosław,ul. Jana Pawła II,50.015833,22.672778,powiat jarosławski,JAROSLAW,0
703,PkJarosWSSE3Maja,PL0411A,Jarosław - 3 Maja -WSSE,PkJarosWSSE3Maja,2008-01-01,2009-12-31,background,urban,in-house,podkarpackie,Jarosław,ul. 3 Maja,50.013333,22.693056,powiat jarosławski,JAROSLAW,0
704,PkJarosWSSEGrunw,PL0156A,Jarosław-Grunwaldzka-WSSE,PkJarosWSSEGrunw,2002-01-01,2009-12-31,background,urban,in-house,podkarpackie,Jarosław,ul. Grunwaldzka 7,50.016389,22.680278,powiat jarosławski,JAROSLAW,0
705,PkJasloSikor,PL0518A,"Jaslo, ul. Sikorskiego",,2009-08-01,,background,urban,container,podkarpackie,Jasło,Sikorskiego,49.744886,21.454617,powiat jasielski,JASLO,0
706,PkJasloWIOSFabr,PL0412A,Jasło-Fabryczna-WIOS,PkJasloWIOSFabr,2007-09-11,2009-07-31,background,urban,mobile,podkarpackie,Jasło,ul. Fabryczna,49.754444,21.541117,powiat jasielski,JASLO,0
707,PkJasloWIOSFlor,PL0157A,Jasło-Floriańska-WIOS,PkJasloWIOSFlor,2003-03-01,2011-12-31,background,urban,in-house,podkarpackie,Jasło,ul. Floriańska 108,49.739167,21.482778,powiat jasielski,JASLO,0
708,PkJasloWIOSFlor2,PL0275A,Jasło-Floriańska-WIOS2,PkJasloWIOSFlor2,2006-08-04,2010-12-31,background,urban,container,podkarpackie,Jasło,ul. Floriańska 108,49.739444,21.482222,powiat jasielski,JASLO,0
709,PkJasloWIOSMickiew,,Jasło-Mickiewicza-WIOS,PkJasloWIOSMickiew,1993-01-01,2003-12-31,background,urban,in-house,podkarpackie,Jasło,ul. Mickiewicza,49.748056,21.463889,powiat jasielski,JASLO,0
710,PkJasloWSSE3Maja,,Jasło-3Maja-WSSE,PkJasloWSSE3Maja,1984-01-01,2003-12-31,background,urban,in-house,podkarpackie,Jasło,ul. 3 Maja 68,49.739444,21.483056,powiat jasielski,JASLO,0
711,PkJasloWSSEFloria,,Jasło-Floriańska-WSSE,PkJasloWSSEFloria,1988-01-01,2003-12-31,background,urban,in-house,podkarpackie,Jasło,ul. Floriańska 108,49.7475,21.471667,powiat jasielski,JASLO,0
712,PkJasloWSSEKoralew,,Jasło-Koralewskiego-WSSE,PkJasloWSSEKoralew,1997-01-01,2005-08-31,background,urban,in-house,podkarpackie,Jasło,ul. Koralewskiego 13,49.747222,21.471389,powiat jasielski,JASLO,0
713,PkJasloWSSESrocz,,Jasło-Sroczyńskiego-WSSE,PkJasloWSSESrocz,1998-01-01,2006-12-31,background,urban,in-house,podkarpackie,Jasło,ul. Sroczyńskiego,49.751944,21.482778,powiat jasielski,JASLO,0
714,PkKolbWSSETyszk,,Kobuszowa-Tyszkiew-WSSE,PkKolbWSSETyszk,2000-04-18,2002-12-31,background,urban,in-house,podkarpackie,Kolbuszowa,ul. Tyszkiewiczów 5,50.248056,21.778889000000003,powiat kolbuszowski,KOLBUSZOWA,0
715,PkKomanWSSEOsZdr,,Komańcza-OśrodekZdr-WSSE,PkKomanWSSEOsZdr,1993-01-01,2006-12-31,background,nonurban,in-house,podkarpackie,Komańcza,ul. Ośrodek Zdrowia,49.336111,22.068889,powiat sanocki,KOMANCZA,0
716,PkKrempnaMPN,PL0622A,"Krempna, Ośrodek edukacyjno-muzealny MPN",,2014-10-06,,background,nonurban,container,podkarpackie,Krempna,,49.511297,21.498606,powiat jasielski,KREMPNA,0
717,PkKrempWIOSGrab,,Grab-WIOŚ,PkKrempWIOSGrab,1996-01-01,2004-04-30,background,nonurban,in-house,podkarpackie,Grab,ul. Grab,49.433611,21.445,powiat jasielski,GRAB,0
718,PkKrosKletow,PL0413A,"Krosno, ul. Kletówki",,2008-01-01,,background,urban,distributed,podkarpackie,Krosno,Kletówki,49.690169,21.7497,powiat Krosno,KROSNO,1
719,PkKrosnoWSSEKisiel,,Krosno-Kisielewskiego-WSSE,PkKrosnoWSSEKisiel,1992-01-01,2004-12-31,background,urban,in-house,podkarpackie,Krosno,ul. Kisielewskiego 12,49.683889,21.755278,powiat Krosno,KROSNO,1
720,PkKrosnoWSSEKisielewskiego,PL0257A,Krosno-Kisielewskiego,PkKrosnoWSSEKisielewskiego,2006-01-01,2009-12-31,background,urban,in-house,podkarpackie,Krosno,ul. Kisielewskiego 12,49.683611,21.755556,powiat Krosno,KROSNO,1
721,PkKrosnoWSSELewak,PL0159A,Krosno-Lewakowskiego-WSSE,PkKrosnoWSSELewak,1984-01-01,2006-12-31,background,urban,in-house,podkarpackie,Krosno,ul. Lewakowskiego 14,49.693889,21.755278,powiat Krosno,KROSNO,1
722,PkKrosnoWSSEStasz,,Krosno-Staszica-WSSE,PkKrosnoWSSEStasz,1984-01-01,2003-12-31,background,urban,in-house,podkarpackie,Krosno,ul. Staszica,49.691667,21.767222,powiat Krosno,KROSNO,1
723,PkLatosZdrojMOB,PL0749A,Latoszyn-Zdrój-mobilna,,2020-12-31,2021-12-14,background,nonurban,mobile,podkarpackie,Latoszyn,,50.019053,21.369344,powiat dębicki,LATOSZYN,0
724,PkLeskoWSSERynek,PL0160A,Lesko-Rynek-WSSE,PkLeskoWSSERynek,2004-01-01,2009-12-31,background,urban,in-house,podkarpackie,Lesko,ul. Rynek1,49.468889,22.331111,powiat leski,LESKO,0
725,PkLubaczWSSEMickiew,,Lubaczów-Mickiewicza-WSSE,PkLubaczWSSEMickiew,1981-01-01,2003-12-31,background,urban,in-house,podkarpackie,Lubaczów,ul. Mickiewicza 45,50.160833,23.120833,powiat lubaczowski,LUBACZOW,0
726,PkMielBierna,PL0677A,"Mielec, ul. Biernackiego",,2017-01-01,,background,urban,container,podkarpackie,Mielec,Biernackiego,50.299128,21.440942,powiat mielecki,MIELEC,0
727,PkMielPogodn,PL0652A,"Mielec, ul. Pogodna",,2016-01-01,,industrial,urban,distributed,podkarpackie,Mielec,Pogodna 2,50.318036,21.486372,powiat mielecki,MIELEC,0
728,PkMielSolski,PL0623A,Mielec-MOSIR-WIOS,PkMielecWIOSSolskiego,2014-10-06,2016-12-31,background,urban,container,podkarpackie,Mielec,ul. Solskiego,50.300761,21.434331,powiat mielecki,MIELEC,0
729,PkMielWSSEGrunw,PL0223A,MIelec-Grunwaldzka-WSSE,PkMielWSSEGrunw,2004-01-01,2009-12-31,background,urban,in-house,podkarpackie,Mielec,ul. Grunwaldzka 7,50.296667,21.435833,powiat mielecki,MIELEC,0
730,PkMielWSSESklodow,,MIelec-M.C.Skłodowskiej-WSSE,PkMielWSSESklodow,1992-01-01,2004-12-31,background,urban,in-house,podkarpackie,Mielec,ul. M. Curie Skłodowskiej 6,50.295278,21.441667,powiat mielecki,MIELEC,0
731,PkMielZaStre,PL0258A,Mielec - Zarząd Strefy,PkMielWIOSZarzStr,2005-08-29,2015-12-31,background,urban,distributed,podkarpackie,Mielec,ul. Zarząd Strefy,50.304008,21.4712,powiat mielecki,MIELEC,0
732,PkNiskoSzkla,PL0276A,"Nisko, ul. Szklarniowa",,1989-01-01,,background,urban,container,podkarpackie,Nisko,Szklarniowa,50.529892,22.112467,powiat niżański,NISKO,0
733,PkPolanWSSEStPomp,PL0161A,Polańczyk-St.pomp-WSSE,PkPolanWSSEStPomp,1994-01-01,2006-12-31,background,nonurban,in-house,podkarpackie,Polańczyk,ul. stacja pomp wody pitnej,49.37,22.426389,powiat leski,POLANCZYK,0
734,PkPolanZdrojMOB,PL0770A,Polanczyk-mobilna,PkPolanZdrojMOB,2020-01-01,2020-12-16,background,nonurban,mobile,podkarpackie,Polańczyk,Zdrojowa,49.374208,22.439453,powiat leski,POLANCZYK,0
735,PkPrzemGrunw,PL0594A,"Przemyśl, ul. Grunwaldzka",,2013-01-01,,background,urban,container,podkarpackie,Przemyśl,Grunwaldzka,49.784339,22.756239,powiat Przemyśl,PRZEMYSL,1
736,PkPrzemWIOSDolin,,Przemyśl-Dolińskiego-WIOŚ,PkPrzemWIOSDolin,1993-11-03,2002-04-30,background,urban,in-house,podkarpackie,Przemyśl,ul. Dolińskiego 4,49.786667,22.758056,powiat Przemyśl,PRZEMYSL,1
737,PkPrzemWIOSPDom,PL0162A,Przemyśl-Pl.Dominikański-WIOS,PkPrzemWIOSPDom,2002-01-01,2011-12-31,background,urban,in-house,podkarpackie,Przemyśl,pl. Dominikański,49.782778,22.766667,powiat Przemyśl,PRZEMYSL,1
738,PkPrzemWSSEGlaz,,Przemyśl-Glazera-WSSE,PkPrzemWSSEGlaz,1993-01-01,2003-12-31,background,urban,in-house,podkarpackie,Przemyśl,ul. Glazera 9,49.786667,22.759167,powiat Przemyśl,PRZEMYSL,1
739,PkPrzemWSSEMariac,,Przemyśl-Mariacka-WSSE,PkPrzemWSSEMariac,1985-03-13,2005-06-30,background,urban,in-house,podkarpackie,Przemyśl,ul. Mariacka 4,49.778333,22.788611,powiat Przemyśl,PRZEMYSL,1
740,PkPrzemyslWIOSMick,PL0414A,Przemyśl-Mickiewicza-WIOS,PkPrzemyslWIOSMick,2007-09-11,2012-12-31,background,urban,mobile,podkarpackie,Przemyśl,ul. Mickiewicza,49.782433000000005,22.782908,powiat Przemyśl,PRZEMYSL,1
741,PkPrzewWSSERynek,,Przeworsk-Rynek-WSSE,PkPrzewWSSERynek,1981-01-01,2003-12-31,background,urban,in-house,podkarpackie,Przeworsk,ul. Rynek 1,50.056389,22.478056,powiat przeworski,PRZEWORSK,0
742,PkRymZdrPark,PL0678A,"Rymanów Zdrój, ul. Parkowa",,2017-01-01,,background,suburban,container,podkarpackie,Rymanów-Zdrój,Parkowa 5,49.546539,21.851006,powiat krośnieński,RYMANOW-ZDROJ,0
743,PkRymZdrWSSEZdr,PL0163A,Rymanów Zdrój - Zdrojowa - WSSE,PkRymZdrWSSEZdr,1986-01-01,2006-12-31,background,urban,in-house,podkarpackie,Rymanów-Zdrój,ul. Zdrojowa 53,49.546944,21.849444,powiat krośnieński,RYMANOW-ZDROJ,0
