SOUID,DATE,RR,STAID,SOUNAME,CN,LAT,LON,HGHT,ELEI,BEGIN,END,PARID,PARNAME
240346,2020,7.4289617486338795,25076,PILA,PL,+53:07:48,+016:45:00,72, RR9,1970-10-12,2022-09-30,26,Miroslaw Mietus
240346,2020,7.4289617486338795,8943,PILA,PL,+53:07:48,+016:45:00,72, RR9,1970-10-12,2022-09-30,26,Miroslaw Mietus
240346,2021,6.83013698630137,25076,PILA,PL,+53:07:48,+016:45:00,72, RR9,1970-10-12,2022-09-30,26,Miroslaw Mietus
240346,2021,6.83013698630137,8943,PILA,PL,+53:07:48,+016:45:00,72, RR9,1970-10-12,2022-09-30,26,Miroslaw Mietus
240390,2017,10.8,8959,KOZIENCE,PL,+51:33:53,+021:32:34,123, RR9,1977-01-01,2022-09-30,26,Miroslaw Mietus
240390,2018,9.323287671232876,8959,KOZIENCE,PL,+51:33:53,+021:32:34,123, RR9,1977-01-01,2022-09-30,26,Miroslaw Mietus
240390,2019,7.208219178082191,8959,KOZIENCE,PL,+51:33:53,+021:32:34,123, RR9,1977-01-01,2022-09-30,26,Miroslaw Mietus
240390,2020,10.674863387978142,8959,KOZIENCE,PL,+51:33:53,+021:32:34,123, RR9,1977-01-01,2022-09-30,26,Miroslaw Mietus
240390,2021,8.715068493150685,8959,KOZIENCE,PL,+51:33:53,+021:32:34,123, RR9,1977-01-01,2022-09-30,26,Miroslaw Mietus
240402,2017,9.621917808219179,25156,KROSNO,PL,+49:42:25,+021:46:09,326, RR9,1985-01-01,2022-09-30,26,Miroslaw Mietus
240402,2017,9.621917808219179,8969,KROSNO,PL,+49:42:25,+021:46:09,326, RR9,1985-01-01,2022-09-30,26,Miroslaw Mietus
240402,2018,8.205479452054794,25156,KROSNO,PL,+49:42:25,+021:46:09,326, RR9,1985-01-01,2022-09-30,26,Miroslaw Mietus
240402,2018,8.205479452054794,8969,KROSNO,PL,+49:42:25,+021:46:09,326, RR9,1985-01-01,2022-09-30,26,Miroslaw Mietus
240402,2019,12.284931506849315,25156,KROSNO,PL,+49:42:25,+021:46:09,326, RR9,1985-01-01,2022-09-30,26,Miroslaw Mietus
240402,2019,12.284931506849315,8969,KROSNO,PL,+49:42:25,+021:46:09,326, RR9,1985-01-01,2022-09-30,26,Miroslaw Mietus
240402,2020,11.1448087431694,25156,KROSNO,PL,+49:42:25,+021:46:09,326, RR9,1985-01-01,2022-09-30,26,Miroslaw Mietus
240402,2020,11.1448087431694,8969,KROSNO,PL,+49:42:25,+021:46:09,326, RR9,1985-01-01,2022-09-30,26,Miroslaw Mietus
240402,2021,12.26849315068493,25156,KROSNO,PL,+49:42:25,+021:46:09,326, RR9,1985-01-01,2022-09-30,26,Miroslaw Mietus
240402,2021,12.26849315068493,8969,KROSNO,PL,+49:42:25,+021:46:09,326, RR9,1985-01-01,2022-09-30,26,Miroslaw Mietus
240551,2017,16.991780821917807,24880,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240551,2017,16.991780821917807,24881,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240551,2017,16.991780821917807,24903,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240551,2017,16.991780821917807,1383,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240551,2018,14.30958904109589,24880,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240551,2018,14.30958904109589,24881,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240551,2018,14.30958904109589,24903,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240551,2018,14.30958904109589,1383,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240551,2019,16.671232876712327,24880,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240551,2019,16.671232876712327,24881,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240551,2019,16.671232876712327,24903,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240551,2019,16.671232876712327,1383,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240551,2020,16.439890710382514,24880,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240551,2020,16.439890710382514,24881,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240551,2020,16.439890710382514,24903,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240551,2020,16.439890710382514,1383,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240551,2021,12.065753424657535,24880,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240551,2021,12.065753424657535,24881,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240551,2021,12.065753424657535,24903,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240551,2021,12.065753424657535,1383,ZAKOPANE,PL,+49:18:00,+019:57:00,857, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240563,2017,11.747945205479452,2033,LODZ,PL,+51:43:48,+019:24:00,187, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240563,2018,7.7315068493150685,2033,LODZ,PL,+51:43:48,+019:24:00,187, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240563,2019,6.260273972602739,2033,LODZ,PL,+51:43:48,+019:24:00,187, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240563,2020,8.923497267759563,2033,LODZ,PL,+51:43:48,+019:24:00,187, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240563,2021,8.093150684931507,2033,LODZ,PL,+51:43:48,+019:24:00,187, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
912195,2017,23.4027397260274,2024,SUWALKI,PL,+54:08:00,+022:57:00,186, RR8,1982-01-14,2020-02-29,,
912195,2018,14.30958904109589,2024,SUWALKI,PL,+54:08:00,+022:57:00,186, RR8,1982-01-14,2020-02-29,,
912195,2019,13.36986301369863,2024,SUWALKI,PL,+54:08:00,+022:57:00,186, RR8,1982-01-14,2020-02-29,,
912195,2020,16.770083102493075,2024,SUWALKI,PL,+54:08:00,+022:57:00,186, RR8,1982-01-14,2020-02-29,,
912195,2021,19.794520547945204,2024,SUWALKI,PL,+54:08:00,+022:57:00,186, RR8,1982-01-14,2020-02-29,,
912210,2017,21.559888579387188,25142,RESKO,PL,+53:46:00,+015:25:00,56, RR8,1982-01-12,2020-02-29,,
912210,2018,10.940766550522648,25142,RESKO,PL,+53:46:00,+015:25:00,56, RR8,1982-01-12,2020-02-29,,
