SOUID,DATE,FG,STAID,SOUNAME,CN,LAT,LON,HGHT,ELEI,BEGIN,END,PARID,PARNAME
240218,2019,25.291208791208792,25147,KOLOBRZEG-DZWIRZYNO,PL,+54:09:30,+015:23:20,1,FG17,1951-03-06,2021-12-29,26,Miroslaw Mietus
240218,2020,24.542465753424658,25147,KOLOBRZEG-DZWIRZYNO,PL,+54:09:30,+015:23:20,1,FG17,1951-03-06,2021-12-29,26,Miroslaw Mietus
240218,2021,24.96969696969697,25147,KOLOBRZEG-DZWIRZYNO,PL,+54:09:30,+015:23:20,1,FG17,1951-03-06,2021-12-29,26,Miroslaw Mietus
240230,2017,0.0,8934,USTKA,PL,+54:35:18,+016:51:15,18,FG17,1953-08-30,2021-12-29,26,Miroslaw Mietus
240230,2017,0.0,25148,USTKA,PL,+54:35:18,+016:51:15,18,FG17,1953-08-30,2021-12-29,26,Miroslaw Mietus
240230,2018,0.0,8934,USTKA,PL,+54:35:18,+016:51:15,18,FG17,1953-08-30,2021-12-29,26,Miroslaw Mietus
240230,2018,0.0,25148,USTKA,PL,+54:35:18,+016:51:15,18,FG17,1953-08-30,2021-12-29,26,Miroslaw Mietus
240230,2019,0.0,8934,USTKA,PL,+54:35:18,+016:51:15,18,FG17,1953-08-30,2021-12-29,26,Miroslaw Mietus
240230,2019,0.0,25148,USTKA,PL,+54:35:18,+016:51:15,18,FG17,1953-08-30,2021-12-29,26,Miroslaw Mietus
240230,2020,0.0,8934,USTKA,PL,+54:35:18,+016:51:15,18,FG17,1953-08-30,2021-12-29,26,Miroslaw Mietus
240230,2020,0.0,25148,USTKA,PL,+54:35:18,+016:51:15,18,FG17,1953-08-30,2021-12-29,26,Miroslaw Mietus
240230,2021,19.337979094076655,8934,USTKA,PL,+54:35:18,+016:51:15,18,FG17,1953-08-30,2021-12-29,26,Miroslaw Mietus
240230,2021,19.337979094076655,25148,USTKA,PL,+54:35:18,+016:51:15,18,FG17,1953-08-30,2021-12-29,26,Miroslaw Mietus
240242,2017,0.0,8935,LEBORK,PL,+54:33:11,+017:43:25,45,FG17,1954-11-18,2022-05-27,26,Miroslaw Mietus
240242,2017,0.0,25149,LEBORK,PL,+54:33:11,+017:43:25,45,FG17,1954-11-18,2022-05-27,26,Miroslaw Mietus
240242,2018,0.0,8935,LEBORK,PL,+54:33:11,+017:43:25,45,FG17,1954-11-18,2022-05-27,26,Miroslaw Mietus
240242,2018,0.0,25149,LEBORK,PL,+54:33:11,+017:43:25,45,FG17,1954-11-18,2022-05-27,26,Miroslaw Mietus
240242,2019,0.0,8935,LEBORK,PL,+54:33:11,+017:43:25,45,FG17,1954-11-18,2022-05-27,26,Miroslaw Mietus
240242,2019,0.0,25149,LEBORK,PL,+54:33:11,+017:43:25,45,FG17,1954-11-18,2022-05-27,26,Miroslaw Mietus
240242,2020,0.0,8935,LEBORK,PL,+54:33:11,+017:43:25,45,FG17,1954-11-18,2022-05-27,26,Miroslaw Mietus
240242,2020,0.0,25149,LEBORK,PL,+54:33:11,+017:43:25,45,FG17,1954-11-18,2022-05-27,26,Miroslaw Mietus
240242,2021,10.3420523138833,8935,LEBORK,PL,+54:33:11,+017:43:25,45,FG17,1954-11-18,2022-05-27,26,Miroslaw Mietus
240242,2021,10.3420523138833,25149,LEBORK,PL,+54:33:11,+017:43:25,45,FG17,1954-11-18,2022-05-27,26,Miroslaw Mietus
240266,2017,22.134615384615383,25151,ELBLAG-MILEJEWO,PL,+54:13:23,+019:32:37,151,FG17,1951-03-07,2021-12-29,26,Miroslaw Mietus
240266,2018,19.104395604395606,25151,ELBLAG-MILEJEWO,PL,+54:13:23,+019:32:37,151,FG17,1951-03-07,2021-12-29,26,Miroslaw Mietus
240266,2019,21.451790633608816,25151,ELBLAG-MILEJEWO,PL,+54:13:23,+019:32:37,151,FG17,1951-03-07,2021-12-29,26,Miroslaw Mietus
240266,2020,22.168044077134986,25151,ELBLAG-MILEJEWO,PL,+54:13:23,+019:32:37,151,FG17,1951-03-07,2021-12-29,26,Miroslaw Mietus
240266,2021,20.623626373626372,25151,ELBLAG-MILEJEWO,PL,+54:13:23,+019:32:37,151,FG17,1951-03-07,2021-12-29,26,Miroslaw Mietus
240289,2017,0.0,2022,KOSZALIN,PL,+54:12:16,+016:09:19,33,FG17,1952-08-16,2022-09-30,26,Miroslaw Mietus
240289,2018,0.0,2022,KOSZALIN,PL,+54:12:16,+016:09:19,33,FG17,1952-08-16,2022-09-30,26,Miroslaw Mietus
240289,2019,0.0,2022,KOSZALIN,PL,+54:12:16,+016:09:19,33,FG17,1952-08-16,2022-09-30,26,Miroslaw Mietus
240289,2020,0.0,2022,KOSZALIN,PL,+54:12:16,+016:09:19,33,FG17,1952-08-16,2022-09-30,26,Miroslaw Mietus
240289,2021,9.333333333333334,2022,KOSZALIN,PL,+54:12:16,+016:09:19,33,FG17,1952-08-16,2022-09-30,26,Miroslaw Mietus
240349,2017,0.0,8943,PILA,PL,+53:07:48,+016:45:00,72,FG17,1970-10-12,2022-03-18,26,Miroslaw Mietus
240349,2018,0.0,8943,PILA,PL,+53:07:48,+016:45:00,72,FG17,1970-10-12,2022-03-18,26,Miroslaw Mietus
240349,2019,0.0,8943,PILA,PL,+53:07:48,+016:45:00,72,FG17,1970-10-12,2022-03-18,26,Miroslaw Mietus
240349,2020,0.0,8943,PILA,PL,+53:07:48,+016:45:00,72,FG17,1970-10-12,2022-03-18,26,Miroslaw Mietus
240349,2021,8.051903114186851,8943,PILA,PL,+53:07:48,+016:45:00,72,FG17,1970-10-12,2022-03-18,26,Miroslaw Mietus
240361,2017,0.0,2023,KETRZYN,PL,+54:04:12,+021:22:12,108,FG17,1966-01-01,2022-06-16,26,Miroslaw Mietus
240361,2018,0.0,2023,KETRZYN,PL,+54:04:12,+021:22:12,108,FG17,1966-01-01,2022-06-16,26,Miroslaw Mietus
240361,2019,0.0,2023,KETRZYN,PL,+54:04:12,+021:22:12,108,FG17,1966-01-01,2022-06-16,26,Miroslaw Mietus
240361,2020,0.0,2023,KETRZYN,PL,+54:04:12,+021:22:12,108,FG17,1966-01-01,2022-06-16,26,Miroslaw Mietus
240361,2021,4.203980099502488,2023,KETRZYN,PL,+54:04:12,+021:22:12,108,FG17,1966-01-01,2022-06-16,26,Miroslaw Mietus
240393,2017,0.0,8959,KOZIENCE,PL,+51:33:53,+021:32:34,123,FG17,1977-01-01,2021-12-29,26,Miroslaw Mietus
240393,2018,0.0,8959,KOZIENCE,PL,+51:33:53,+021:32:34,123,FG17,1977-01-01,2021-12-29,26,Miroslaw Mietus
240393,2019,0.0,8959,KOZIENCE,PL,+51:33:53,+021:32:34,123,FG17,1977-01-01,2021-12-29,26,Miroslaw Mietus
240393,2020,0.0,8959,KOZIENCE,PL,+51:33:53,+021:32:34,123,FG17,1977-01-01,2021-12-29,26,Miroslaw Mietus
240393,2021,2.69,8959,KOZIENCE,PL,+51:33:53,+021:32:34,123,FG17,1977-01-01,2021-12-29,26,Miroslaw Mietus
240405,2017,0.0,8969,KROSNO,PL,+49:42:25,+021:46:09,326,FG17,1985-01-01,2021-12-29,26,Miroslaw Mietus
240405,2017,0.0,25156,KROSNO,PL,+49:42:25,+021:46:09,326,FG17,1985-01-01,2021-12-29,26,Miroslaw Mietus
240405,2018,0.0,8969,KROSNO,PL,+49:42:25,+021:46:09,326,FG17,1985-01-01,2021-12-29,26,Miroslaw Mietus
240405,2018,0.0,25156,KROSNO,PL,+49:42:25,+021:46:09,326,FG17,1985-01-01,2021-12-29,26,Miroslaw Mietus
240405,2019,0.0,8969,KROSNO,PL,+49:42:25,+021:46:09,326,FG17,1985-01-01,2021-12-29,26,Miroslaw Mietus
240405,2019,0.0,25156,KROSNO,PL,+49:42:25,+021:46:09,326,FG17,1985-01-01,2021-12-29,26,Miroslaw Mietus
240405,2020,0.0,8969,KROSNO,PL,+49:42:25,+021:46:09,326,FG17,1985-01-01,2021-12-29,26,Miroslaw Mietus
240405,2020,0.0,25156,KROSNO,PL,+49:42:25,+021:46:09,326,FG17,1985-01-01,2021-12-29,26,Miroslaw Mietus
240405,2021,5.647058823529412,8969,KROSNO,PL,+49:42:25,+021:46:09,326,FG17,1985-01-01,2021-12-29,26,Miroslaw Mietus
240405,2021,5.647058823529412,25156,KROSNO,PL,+49:42:25,+021:46:09,326,FG17,1985-01-01,2021-12-29,26,Miroslaw Mietus
240667,2017,14.263005780346822,9161,KROSCIENKO,PL,+49:27:00,+020:25:48,452,FG17,1957-01-03,2022-08-31,26,Miroslaw Mietus
240667,2018,13.90027700831025,9161,KROSCIENKO,PL,+49:27:00,+020:25:48,452,FG17,1957-01-03,2022-08-31,26,Miroslaw Mietus
240667,2019,15.513736263736265,9161,KROSCIENKO,PL,+49:27:00,+020:25:48,452,FG17,1957-01-03,2022-08-31,26,Miroslaw Mietus
240667,2020,11.120218579234972,9161,KROSCIENKO,PL,+49:27:00,+020:25:48,452,FG17,1957-01-03,2022-08-31,26,Miroslaw Mietus
240667,2021,13.390029325513197,9161,KROSCIENKO,PL,+49:27:00,+020:25:48,452,FG17,1957-01-03,2022-08-31,26,Miroslaw Mietus
240672,2017,18.736986301369864,24974,KRAKOW OBS. ASTRONOMICZNE,PL,+50:04:12,+019:58:12,206,FG17,1951-01-05,2021-01-21,26,Miroslaw Mietus
240672,2017,18.736986301369864,9113,KRAKOW OBS. ASTRONOMICZNE,PL,+50:04:12,+019:58:12,206,FG17,1951-01-05,2021-01-21,26,Miroslaw Mietus
240672,2018,17.019178082191782,24974,KRAKOW OBS. ASTRONOMICZNE,PL,+50:04:12,+019:58:12,206,FG17,1951-01-05,2021-01-21,26,Miroslaw Mietus
240672,2018,17.019178082191782,9113,KRAKOW OBS. ASTRONOMICZNE,PL,+50:04:12,+019:58:12,206,FG17,1951-01-05,2021-01-21,26,Miroslaw Mietus
240672,2019,17.676712328767124,24974,KRAKOW OBS. ASTRONOMICZNE,PL,+50:04:12,+019:58:12,206,FG17,1951-01-05,2021-01-21,26,Miroslaw Mietus
240672,2019,17.676712328767124,9113,KRAKOW OBS. ASTRONOMICZNE,PL,+50:04:12,+019:58:12,206,FG17,1951-01-05,2021-01-21,26,Miroslaw Mietus
240672,2020,16.579234972677597,24974,KRAKOW OBS. ASTRONOMICZNE,PL,+50:04:12,+019:58:12,206,FG17,1951-01-05,2021-01-21,26,Miroslaw Mietus
240672,2020,16.579234972677597,9113,KRAKOW OBS. ASTRONOMICZNE,PL,+50:04:12,+019:58:12,206,FG17,1951-01-05,2021-01-21,26,Miroslaw Mietus
240672,2021,17.583561643835615,24974,KRAKOW OBS. ASTRONOMICZNE,PL,+50:04:12,+019:58:12,206,FG17,1951-01-05,2021-01-21,26,Miroslaw Mietus
240672,2021,17.583561643835615,9113,KRAKOW OBS. ASTRONOMICZNE,PL,+50:04:12,+019:58:12,206,FG17,1951-01-05,2021-01-21,26,Miroslaw Mietus
240673,2017,23.5013698630137,1207,PULAWY,PL,+51:25:00,+021:58:00,142,FG17,1951-01-24,2018-06-08,26,Miroslaw Mietus
240673,2018,26.052054794520547,1207,PULAWY,PL,+51:25:00,+021:58:00,142,FG17,1951-01-24,2018-06-08,26,Miroslaw Mietus
240673,2019,36.178082191780824,1207,PULAWY,PL,+51:25:00,+021:58:00,142,FG17,1951-01-24,2018-06-08,26,Miroslaw Mietus
240673,2020,25.366120218579233,1207,PULAWY,PL,+51:25:00,+021:58:00,142,FG17,1951-01-24,2018-06-08,26,Miroslaw Mietus
240673,2021,25.46849315068493,1207,PULAWY,PL,+51:25:00,+021:58:00,142,FG17,1951-01-24,2018-06-08,26,Miroslaw Mietus
240676,2017,0.0,930,BIELSKO-BIALA,PL,+49:48:26,+019:00:01,396,FG17,1951-02-16,2021-12-29,26,Miroslaw Mietus
240676,2018,0.0,930,BIELSKO-BIALA,PL,+49:48:26,+019:00:01,396,FG17,1951-02-16,2021-12-29,26,Miroslaw Mietus
240676,2019,0.0,930,BIELSKO-BIALA,PL,+49:48:26,+019:00:01,396,FG17,1951-02-16,2021-12-29,26,Miroslaw Mietus
240676,2020,0.0,930,BIELSKO-BIALA,PL,+49:48:26,+019:00:01,396,FG17,1951-02-16,2021-12-29,26,Miroslaw Mietus
240676,2021,11.744827586206897,930,BIELSKO-BIALA,PL,+49:48:26,+019:00:01,396,FG17,1951-02-16,2021-12-29,26,Miroslaw Mietus
240677,2017,0.0,24880,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240677,2017,0.0,24881,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240677,2017,0.0,24903,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240677,2017,0.0,1383,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240677,2018,0.0,24880,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240677,2018,0.0,24881,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240677,2018,0.0,24903,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240677,2018,0.0,1383,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240677,2019,0.0,24880,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240677,2019,0.0,24881,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240677,2019,0.0,24903,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240677,2019,0.0,1383,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240677,2020,0.0,24880,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240677,2020,0.0,24881,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240677,2020,0.0,24903,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240677,2020,0.0,1383,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240677,2021,4.350386100386101,24880,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240677,2021,4.350386100386101,24881,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240677,2021,4.350386100386101,24903,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240677,2021,4.350386100386101,1383,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
240678,2017,0.0,932,NOWY SACZ,PL,+49:37:38,+020:41:19,292,FG17,1954-01-02,2022-03-12,26,Miroslaw Mietus
240678,2017,0.0,24909,NOWY SACZ,PL,+49:37:38,+020:41:19,292,FG17,1954-01-02,2022-03-12,26,Miroslaw Mietus
240678,2018,0.0,932,NOWY SACZ,PL,+49:37:38,+020:41:19,292,FG17,1954-01-02,2022-03-12,26,Miroslaw Mietus
240678,2018,0.0,24909,NOWY SACZ,PL,+49:37:38,+020:41:19,292,FG17,1954-01-02,2022-03-12,26,Miroslaw Mietus
240678,2019,0.0,932,NOWY SACZ,PL,+49:37:38,+020:41:19,292,FG17,1954-01-02,2022-03-12,26,Miroslaw Mietus
240678,2019,0.0,24909,NOWY SACZ,PL,+49:37:38,+020:41:19,292,FG17,1954-01-02,2022-03-12,26,Miroslaw Mietus
240678,2020,0.0,932,NOWY SACZ,PL,+49:37:38,+020:41:19,292,FG17,1954-01-02,2022-03-12,26,Miroslaw Mietus
240678,2020,0.0,24909,NOWY SACZ,PL,+49:37:38,+020:41:19,292,FG17,1954-01-02,2022-03-12,26,Miroslaw Mietus
240678,2021,1.688118811881188,932,NOWY SACZ,PL,+49:37:38,+020:41:19,292,FG17,1954-01-02,2022-03-12,26,Miroslaw Mietus
240678,2021,1.688118811881188,24909,NOWY SACZ,PL,+49:37:38,+020:41:19,292,FG17,1954-01-02,2022-03-12,26,Miroslaw Mietus
240679,2017,0.0,933,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1954-12-06,2021-12-29,26,Miroslaw Mietus
240679,2017,0.0,24921,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1954-12-06,2021-12-29,26,Miroslaw Mietus
240679,2018,0.0,933,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1954-12-06,2021-12-29,26,Miroslaw Mietus
240679,2018,0.0,24921,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1954-12-06,2021-12-29,26,Miroslaw Mietus
240679,2019,0.0,933,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1954-12-06,2021-12-29,26,Miroslaw Mietus
240679,2019,0.0,24921,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1954-12-06,2021-12-29,26,Miroslaw Mietus
240679,2020,0.0,933,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1954-12-06,2021-12-29,26,Miroslaw Mietus
240679,2020,0.0,24921,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1954-12-06,2021-12-29,26,Miroslaw Mietus
240679,2021,2.2073490813648293,933,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1954-12-06,2021-12-29,26,Miroslaw Mietus
240679,2021,2.2073490813648293,24921,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1954-12-06,2021-12-29,26,Miroslaw Mietus
240680,2017,0.0,2036,KLODZKO,PL,+50:26:13,+016:36:51,356,FG17,1951-01-23,2021-12-29,26,Miroslaw Mietus
240680,2018,0.0,2036,KLODZKO,PL,+50:26:13,+016:36:51,356,FG17,1951-01-23,2021-12-29,26,Miroslaw Mietus
240680,2019,0.0,2036,KLODZKO,PL,+50:26:13,+016:36:51,356,FG17,1951-01-23,2021-12-29,26,Miroslaw Mietus
240680,2020,0.0,2036,KLODZKO,PL,+50:26:13,+016:36:51,356,FG17,1951-01-23,2021-12-29,26,Miroslaw Mietus
240680,2021,3.257425742574257,2036,KLODZKO,PL,+50:26:13,+016:36:51,356,FG17,1951-01-23,2021-12-29,26,Miroslaw Mietus
240681,2017,0.0,928,RACIBORZ,PL,+50:03:40,+018:11:27,206,FG17,1951-01-29,2021-12-29,26,Miroslaw Mietus
240681,2018,0.0,928,RACIBORZ,PL,+50:03:40,+018:11:27,206,FG17,1951-01-29,2021-12-29,26,Miroslaw Mietus
240681,2019,0.0,928,RACIBORZ,PL,+50:03:40,+018:11:27,206,FG17,1951-01-29,2021-12-29,26,Miroslaw Mietus
240681,2020,0.0,928,RACIBORZ,PL,+50:03:40,+018:11:27,206,FG17,1951-01-29,2021-12-29,26,Miroslaw Mietus
240681,2021,6.842105263157895,928,RACIBORZ,PL,+50:03:40,+018:11:27,206,FG17,1951-01-29,2021-12-29,26,Miroslaw Mietus
240682,2017,0.0,2038,KIELCE,PL,+50:48:38,+020:41:32,260,FG17,1951-10-18,2022-04-27,26,Miroslaw Mietus
240682,2018,0.0,2038,KIELCE,PL,+50:48:38,+020:41:32,260,FG17,1951-10-18,2022-04-27,26,Miroslaw Mietus
240682,2019,0.0,2038,KIELCE,PL,+50:48:38,+020:41:32,260,FG17,1951-10-18,2022-04-27,26,Miroslaw Mietus
240682,2020,0.0,2038,KIELCE,PL,+50:48:38,+020:41:32,260,FG17,1951-10-18,2022-04-27,26,Miroslaw Mietus
240682,2021,8.193103448275862,2038,KIELCE,PL,+50:48:38,+020:41:32,260,FG17,1951-10-18,2022-04-27,26,Miroslaw Mietus
240683,2017,0.0,207,RZESZOW JASIONKA,PL,+50:06:39,+022:02:32,206,FG17,1952-08-25,2021-12-29,26,Miroslaw Mietus
240683,2018,0.0,207,RZESZOW JASIONKA,PL,+50:06:39,+022:02:32,206,FG17,1952-08-25,2021-12-29,26,Miroslaw Mietus
240683,2019,0.0,207,RZESZOW JASIONKA,PL,+50:06:39,+022:02:32,206,FG17,1952-08-25,2021-12-29,26,Miroslaw Mietus
240683,2020,0.0,207,RZESZOW JASIONKA,PL,+50:06:39,+022:02:32,206,FG17,1952-08-25,2021-12-29,26,Miroslaw Mietus
240683,2021,4.235,207,RZESZOW JASIONKA,PL,+50:06:39,+022:02:32,206,FG17,1952-08-25,2021-12-29,26,Miroslaw Mietus
240684,2017,0.0,2031,ZIELONA GORA,PL,+51:55:48,+015:31:29,192,FG17,1951-03-06,2021-12-29,26,Miroslaw Mietus
240684,2018,0.0,2031,ZIELONA GORA,PL,+51:55:48,+015:31:29,192,FG17,1951-03-06,2021-12-29,26,Miroslaw Mietus
240684,2019,0.0,2031,ZIELONA GORA,PL,+51:55:48,+015:31:29,192,FG17,1951-03-06,2021-12-29,26,Miroslaw Mietus
240684,2020,0.0,2031,ZIELONA GORA,PL,+51:55:48,+015:31:29,192,FG17,1951-03-06,2021-12-29,26,Miroslaw Mietus
240684,2021,10.214532871972319,2031,ZIELONA GORA,PL,+51:55:48,+015:31:29,192,FG17,1951-03-06,2021-12-29,26,Miroslaw Mietus
240685,2017,0.0,923,LESZNO,PL,+51:50:08,+016:32:05,91,FG17,1958-01-01,2022-03-08,26,Miroslaw Mietus
240685,2018,0.0,923,LESZNO,PL,+51:50:08,+016:32:05,91,FG17,1958-01-01,2022-03-08,26,Miroslaw Mietus
240685,2019,0.0,923,LESZNO,PL,+51:50:08,+016:32:05,91,FG17,1958-01-01,2022-03-08,26,Miroslaw Mietus
240685,2020,0.0,923,LESZNO,PL,+51:50:08,+016:32:05,91,FG17,1958-01-01,2022-03-08,26,Miroslaw Mietus
240685,2021,11.10763888888889,923,LESZNO,PL,+51:50:08,+016:32:05,91,FG17,1958-01-01,2022-03-08,26,Miroslaw Mietus
240686,2017,0.0,25004,WROCLAW,PL,+51:06:12,+016:54:00,120,FG17,1951-12-19,2021-12-29,26,Miroslaw Mietus
240686,2017,0.0,210,WROCLAW,PL,+51:06:12,+016:54:00,120,FG17,1951-12-19,2021-12-29,26,Miroslaw Mietus
240686,2018,0.0,25004,WROCLAW,PL,+51:06:12,+016:54:00,120,FG17,1951-12-19,2021-12-29,26,Miroslaw Mietus
240686,2018,0.0,210,WROCLAW,PL,+51:06:12,+016:54:00,120,FG17,1951-12-19,2021-12-29,26,Miroslaw Mietus
240686,2019,0.0,25004,WROCLAW,PL,+51:06:12,+016:54:00,120,FG17,1951-12-19,2021-12-29,26,Miroslaw Mietus
240686,2019,0.0,210,WROCLAW,PL,+51:06:12,+016:54:00,120,FG17,1951-12-19,2021-12-29,26,Miroslaw Mietus
240686,2020,0.0,25004,WROCLAW,PL,+51:06:12,+016:54:00,120,FG17,1951-12-19,2021-12-29,26,Miroslaw Mietus
240686,2020,0.0,210,WROCLAW,PL,+51:06:12,+016:54:00,120,FG17,1951-12-19,2021-12-29,26,Miroslaw Mietus
240686,2021,11.60553633217993,25004,WROCLAW,PL,+51:06:12,+016:54:00,120,FG17,1951-12-19,2021-12-29,26,Miroslaw Mietus
240686,2021,11.60553633217993,210,WROCLAW,PL,+51:06:12,+016:54:00,120,FG17,1951-12-19,2021-12-29,26,Miroslaw Mietus
240687,2017,0.0,2032,KALISZ,PL,+51:43:48,+018:04:48,140,FG17,1951-02-16,2022-07-01,26,Miroslaw Mietus
240687,2018,0.0,2032,KALISZ,PL,+51:43:48,+018:04:48,140,FG17,1951-02-16,2022-07-01,26,Miroslaw Mietus
240687,2019,0.0,2032,KALISZ,PL,+51:43:48,+018:04:48,140,FG17,1951-02-16,2022-07-01,26,Miroslaw Mietus
240687,2020,0.0,2032,KALISZ,PL,+51:43:48,+018:04:48,140,FG17,1951-02-16,2022-07-01,26,Miroslaw Mietus
240687,2021,4.13,2032,KALISZ,PL,+51:43:48,+018:04:48,140,FG17,1951-02-16,2022-07-01,26,Miroslaw Mietus
240688,2017,0.0,924,WIELUN,PL,+51:12:37,+018:33:24,199,FG17,1965-11-01,2022-08-29,26,Miroslaw Mietus
240688,2018,0.0,924,WIELUN,PL,+51:12:37,+018:33:24,199,FG17,1965-11-01,2022-08-29,26,Miroslaw Mietus
240688,2019,0.0,924,WIELUN,PL,+51:12:37,+018:33:24,199,FG17,1965-11-01,2022-08-29,26,Miroslaw Mietus
240688,2020,0.0,924,WIELUN,PL,+51:12:37,+018:33:24,199,FG17,1965-11-01,2022-08-29,26,Miroslaw Mietus
240688,2021,9.089655172413794,924,WIELUN,PL,+51:12:37,+018:33:24,199,FG17,1965-11-01,2022-08-29,26,Miroslaw Mietus
240689,2017,0.0,23829,LODZ,PL,+51:43:48,+019:24:00,187,FG17,1953-02-15,2021-12-29,26,Miroslaw Mietus
240689,2017,0.0,2033,LODZ,PL,+51:43:48,+019:24:00,187,FG17,1953-02-15,2021-12-29,26,Miroslaw Mietus
240689,2018,0.0,23829,LODZ,PL,+51:43:48,+019:24:00,187,FG17,1953-02-15,2021-12-29,26,Miroslaw Mietus
240689,2018,0.0,2033,LODZ,PL,+51:43:48,+019:24:00,187,FG17,1953-02-15,2021-12-29,26,Miroslaw Mietus
240689,2019,0.0,23829,LODZ,PL,+51:43:48,+019:24:00,187,FG17,1953-02-15,2021-12-29,26,Miroslaw Mietus
240689,2019,0.0,2033,LODZ,PL,+51:43:48,+019:24:00,187,FG17,1953-02-15,2021-12-29,26,Miroslaw Mietus
240689,2020,0.0,23829,LODZ,PL,+51:43:48,+019:24:00,187,FG17,1953-02-15,2021-12-29,26,Miroslaw Mietus
240689,2020,0.0,2033,LODZ,PL,+51:43:48,+019:24:00,187,FG17,1953-02-15,2021-12-29,26,Miroslaw Mietus
240689,2021,5.908713692946058,23829,LODZ,PL,+51:43:48,+019:24:00,187,FG17,1953-02-15,2021-12-29,26,Miroslaw Mietus
240689,2021,5.908713692946058,2033,LODZ,PL,+51:43:48,+019:24:00,187,FG17,1953-02-15,2021-12-29,26,Miroslaw Mietus
240690,2017,0.0,926,SULEJOW,PL,+51:21:12,+019:51:59,188,FG17,1961-05-01,2021-12-29,26,Miroslaw Mietus
240690,2018,0.0,926,SULEJOW,PL,+51:21:12,+019:51:59,188,FG17,1961-05-01,2021-12-29,26,Miroslaw Mietus
240690,2019,0.0,926,SULEJOW,PL,+51:21:12,+019:51:59,188,FG17,1961-05-01,2021-12-29,26,Miroslaw Mietus
240690,2020,0.0,926,SULEJOW,PL,+51:21:12,+019:51:59,188,FG17,1961-05-01,2021-12-29,26,Miroslaw Mietus
240690,2021,3.765,926,SULEJOW,PL,+51:21:12,+019:51:59,188,FG17,1961-05-01,2021-12-29,26,Miroslaw Mietus
240691,2017,0.0,927,WLODAWA,PL,+51:33:12,+023:31:46,177,FG17,1951-08-26,2022-09-22,26,Miroslaw Mietus
240691,2018,0.0,927,WLODAWA,PL,+51:33:12,+023:31:46,177,FG17,1951-08-26,2022-09-22,26,Miroslaw Mietus
240691,2019,0.0,927,WLODAWA,PL,+51:33:12,+023:31:46,177,FG17,1951-08-26,2022-09-22,26,Miroslaw Mietus
240691,2020,0.0,927,WLODAWA,PL,+51:33:12,+023:31:46,177,FG17,1951-08-26,2022-09-22,26,Miroslaw Mietus
