Year,Voivodeship,Zone code,Zone name,Station code,Indicator,Averaging Time,Mean [µg/m3],Min [µg/m3],Max [µg/m3],L>50 (S24),36 max (S24) [µg/m3],Perc. 90.4 (S24) [µg/m3],Max (S24) [µg/m3],Number of measurements,Completeness [%],Summer/Winter number
2018,świętokrzyskie,PL2602,strefa świętokrzyska,SkStaraZlota,PM10,24g,32.034544051,6.44218276,123.39251362,45,54.34406999,58.8935969,123.39251362,337,92.32,1.19
2018,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,PM10,1g,26.724606645,1.025,152.696,33,48.993995833,50.916195833,89.142679167,8244,94.1,0.89
2018,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,PM10,24g,25.329355828,3.59,70.13,29,47.9,49.47,70.13,326,89.31,0.98
2018,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,PM10,1g,25.830586049,-0.50126,237.551,47,54.0569625,54.469733333,154.880575,8693,99.23,1
2018,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,PM10,24g,25.466104972,4.92,157.4,36,50.85,50.85,157.4,362,99.17,0.99
2018,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmElkStadion,PM10,1g,23.107337631,-0.24028,297.665,17,43.402208333,43.402208333,86.8043875,8749,99.87,1
2018,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmGlitajn,PM10,24g,21.201346154,3.8,67.8,12,38.5,38.5,67.8,364,99.72,1.01
2018,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmGoldJacwie,PM10,1g,35.6698459,1.35889,279.484,67,60.069545833,61.2412375,108.9101375,8036,91.73,0.84
2018,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmIlawAnders,PM10,24g,32.316963788,5.9,109.3,64,60,60.6,109.3,359,98.35,0.97
2018,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmNiTraugutt,PM10,24g,32.579285714,7.23,101.63,61,58.5,58.5,101.63,364,99.72,1
2018,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmOstrPilsud,PM10,1g,31.900216911,1.63,216.613,62,57.6431125,57.6431125,88.2650375,8753,99.92,1
2018,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,PM10,24g,16.795416667,2.26,61.31,3,30.38,30.38,61.31,360,98.63,1.01
2018,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznChwial,PM10,24g,30.694102564,6.04,109.53,47,56.94,57.61,109.53,351,96.16,1.04
2018,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,PM10,1g,32.497652985,1.62833,436.62,54,57.076158333,57.076158333,125.718741667,8659,98.84,0.99
2018,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznPolank,PM10,1g,34.520986272,2.553,126.569,17,35.677879167,63.42955,96.417404167,2283,26.06,0.06
2018,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznSzyman,PM10,24g,28.012114804,6.34,99.04,31,48.37,49.05,99.04,331,90.68,0.99
2018,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,PM10,1g,34.325760047,0.44245,214.587,59,58.032375,59.107295833,129.330704167,8592,98.08,1.02
2018,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,PM10,24g,30.04369146,6.3,120.41,40,51.18,51.18,120.41,363,99.45,1.02
2018,wielkopolskie,PL3003,strefa wielkopolska,WpBoroDrapal,PM10,1g,25.125938524,0.42189,287.918,32,48.377575,48.377575,103.030481818,8681,99.09,1.01
2018,wielkopolskie,PL3003,strefa wielkopolska,WpGniePaczko,PM10,24g,32.155229885,5.34,130.02,58,61.82,62.43,130.02,348,95.34,1.08
2018,wielkopolskie,PL3003,strefa wielkopolska,WpKoniWyszyn,PM10,1g,28.594807787,0.60855,409.1,33,49.152658333,50.207279167,143.597883333,8252,94.2,1.13
2018,wielkopolskie,PL3003,strefa wielkopolska,WpKozieosLes,PM10,1g,25.751581568,0.18609,357.431,28,43.979691667,43.979691667,84.649233333,8672,98.99,1.02
2018,wielkopolskie,PL3003,strefa wielkopolska,WpLeszKiepur,PM10,24g,26.074138889,5.9,114.1,28,45.08,45.08,114.1,360,98.63,1.02
2018,wielkopolskie,PL3003,strefa wielkopolska,WpNoTomSzpit,PM10,24g,39.547138365,7.13,165.99,76,74.88,76.46,165.99,318,87.12,0.92
2018,wielkopolskie,PL3003,strefa wielkopolska,WpOstWieWyso,PM10,24g,32.641012658,7.01,184.88,40,52.94,53.95,184.88,316,86.57,1.38
2018,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,PM10,1g,27.653632712,0.09406,271.049,38,51.650520833,52.5969125,122.876033333,8635,98.57,0.99
2018,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,PM10,24g,30.195686813,5.95,149.67,47,55.82,55.82,149.67,364,99.72,1.01
2018,wielkopolskie,PL3003,strefa wielkopolska,WpPleszAlMic,PM10,24g,35.583547401,10.76,141.98,64,66.58,68.9,141.98,327,89.58,0.8
2018,wielkopolskie,PL3003,strefa wielkopolska,WpTarPodZach,PM10,24g,28.493259669,5.79,118.26,41,52.3,52.3,118.26,362,99.17,1
2018,wielkopolskie,PL3003,strefa wielkopolska,WpWagrowLipo,PM10,24g,33.588518519,6.2,142.75,63,63.82,65.85,142.75,351,96.16,0.94
2018,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,PM10,1g,24.952910185,2.1546,162.502,22,44.05375,44.05375,101.146966667,8695,99.25,1.01
2018,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,PM10,24g,24.471906077,3.62,105.13,22,40.69,40.69,105.13,362,99.17,0.99
2018,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczLacz04,PM10,1g,23.598511401,0.35761,133.57,13,39.90515,39.955404167,100.057083333,8567,97.79,0.99
2018,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczPils02,PM10,24g,25.513424658,7.52,96.55,20,40.5,40.5,96.55,365,100,1.01
2018,zachodniopomorskie,PL3202,miasto Koszalin,ZpKoszArKraj,PM10,1g,26.099508608,0.11048,193.739,25,44.682695833,45.071004167,104.61705,8616,98.35,1.01
2018,zachodniopomorskie,PL3202,miasto Koszalin,ZpKoszArKraj,PM10,24g,26.315369863,7.1,108.56,29,44.57,44.57,108.56,365,100,1.01
2018,zachodniopomorskie,PL3202,miasto Koszalin,ZpKoszSpasow,PM10,24g,22.336164384,3.64,93.5,12,37.29,37.29,93.5,365,100,1.01
2018,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpKolZolkiew,PM10,24g,20.784589235,2,106.13,12,36.1,36.46,106.13,353,96.71,1.08
2018,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpMyslZaBram,PM10,24g,27.729123288,4.55,125.1,29,46.37,46.37,125.1,365,100,1.01
2018,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczec1Maj,PM10,24g,27.429972067,5.89,132.5,35,50.43,51.5,132.5,358,98.08,1.01
2018,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczecPrze,PM10,1g,27.568390334,0,200.23,47,55.048633333,55.2136,120.354504167,8632,98.53,1
2018,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczecPrze,PM10,24g,28.007315068,5.38,124.66,45,53.67,53.67,124.66,365,100,1.01
2018,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,PM10,24g,26.945916667,5.05,114.12,21,45.72,45.72,114.12,360,98.63,0.98
2019,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocOrzech,PM10,24g,21.895264706,3.73,84.79,11,37.86,38.39,84.79,340,93.15,1.11
2019,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,PM10,1g,26.378098872,2.6806,198.365,24,45.878183333,45.878183333,110.964745833,8649,98.73,1.01
2019,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,PM10,24g,25.614929577,5.17,116.55,25,45.13,46.6,116.55,355,97.26,1.04
2019,dolnośląskie,PL0202,miasto Legnica,DsLegAlRzecz,PM10,1g,30.566364298,0.28009,294.382,46,54.7382125,54.896108333,111.054020833,8635,98.57,0.99
2019,dolnośląskie,PL0202,miasto Legnica,DsLegAlRzecz,PM10,24g,28.527753425,6.7,112.46,43,53.91,53.91,112.46,365,100,1.01
2019,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,PM10,1g,22.425361013,0,307.739,24,46.266270833,46.266270833,139.932595833,8606,98.24,1
2019,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,PM10,24g,23.883369863,3.49,146.28,27,46.87,46.87,146.28,365,100,1.01
2019,dolnośląskie,PL0204,strefa dolnośląska,DsDusznikMOB,PM10,1g,23.839003465,0.72444,312.601,24,46.152945833,46.707279167,131.708820833,8646,98.69,0.98
2019,dolnośląskie,PL0204,strefa dolnośląska,DsDzialoszyn,PM10,1g,19.438676789,0,206.924,4,32.958554167,32.958554167,73.499195833,8679,99.07,1.01
2019,dolnośląskie,PL0204,strefa dolnośląska,DsDziePilsud,PM10,1g,25.712202859,0,362.945,34,49.927341667,49.927341667,174.607333333,8664,98.9,1.01
2019,dolnośląskie,PL0204,strefa dolnośląska,DsGlogWiStwo,PM10,24g,24.302829132,3.66,125.9,27,46.23,46.75,125.9,357,97.8,1.03
2019,dolnośląskie,PL0204,strefa dolnośląska,DsJaworMOB,PM10,1g,23.694570875,0.8777,299.415,17,41.197175,41.197175,134.299091667,8711,99.44,1
2019,dolnośląskie,PL0204,strefa dolnośląska,DsJaworMOB,PM10,24g,23.362195846,6.45,116.27,17,39.66,40.12,116.27,337,92.32,0.88
2019,dolnośląskie,PL0204,strefa dolnośląska,DsJelGorOgin,PM10,1g,23.482659873,0.42333,241.709,26,45.946895833,46.4874375,103.011920833,8498,97,0.99
2019,dolnośląskie,PL0204,strefa dolnośląska,DsJelGorSoko,PM10,24g,21.139416667,3.38,107.42,18,39.78,39.78,107.42,360,98.63,1
2019,dolnośląskie,PL0204,strefa dolnośląska,DsKlodzSzkol,PM10,1g,29.379380265,0.16224,306.43,47,59.869920833,59.869920833,145.1413625,8668,98.94,1.02
2019,dolnośląskie,PL0204,strefa dolnośląska,DsLubanMieszMOB,PM10,1g,32.92499061,0,335.459,71,69.787254167,69.80655,142.273329167,8601,98.18,0.99
2019,dolnośląskie,PL0204,strefa dolnośląska,DsNowRudJezi,PM10,1g,38.216221316,0,610.947,81,82.638966667,86.635190833,290.946154167,7836,89.45,1.24
2019,dolnośląskie,PL0204,strefa dolnośląska,DsNowRudJezi,PM10,24g,39.728549383,3.74,313.79,78,86.05,87.71,313.79,324,88.76,1.28
2019,dolnośląskie,PL0204,strefa dolnośląska,DsOlawZolnAK,PM10,1g,26.673236151,1,300.9,24,46.550416667,46.69,141.5975,8644,98.67,1
2019,dolnośląskie,PL0204,strefa dolnośląska,DsOlawZolnAK,PM10,24g,23.075109034,6.24,128.93,14,40.72,42.6,128.93,321,87.94,1.26
2019,dolnośląskie,PL0204,strefa dolnośląska,DsOlesBrzozo,PM10,24g,23.320532213,7.23,118.93,19,43.24,43.37,118.93,357,97.8,1.05
2019,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,PM10,24g,18.380295858,4.87,94.09,10,31.46,34.93,94.09,338,92.6,0.94
2019,dolnośląskie,PL0204,strefa dolnośląska,DsPolKasztan,PM10,24g,21.590507042,3.01,96.31,10,38.71,38.75,96.31,355,97.26,1.02
2019,dolnośląskie,PL0204,strefa dolnośląska,DsSwidnFolwa,PM10,24g,25.446376404,5.55,141.57,28,46.99,47.91,141.57,356,97.53,1.01
2019,dolnośląskie,PL0204,strefa dolnośląska,DsSzczaKolej,PM10,24g,22.442222222,3.54,156.6,20,43.45,43.52,156.6,351,96.16,1.01
2019,dolnośląskie,PL0204,strefa dolnośląska,DsZabkPowWar,PM10,1g,20.777698314,0,238.999,15,39.773541667,39.773541667,113.790404167,8601,98.18,0.99
2019,dolnośląskie,PL0204,strefa dolnośląska,DsZgorBohGet,PM10,24g,24.370944444,6.32,94.88,21,41.1,41.1,94.88,360,98.63,1
2019,dolnośląskie,PL0204,strefa dolnośląska,DsZlotoStasz,PM10,24g,24.583107345,7.07,108.34,27,43.69,44.31,108.34,354,96.98,1.02
2019,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydPlPozna,PM10,1g,33.102473321,1.4,299.9,48,56.604166667,57.825,104.958333333,7965,90.92,0.96
2019,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,PM10,1g,29.320415732,1.045,213.5995,36,50.620833333,51.3171875,123.404375,8272,94.42,0.92
2019,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,PM10,24g,28.602863602,8.35635995,109.19749766,38,51.50862147,51.50862147,109.19749766,363,99.45,0.99
2019,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,PM10,1g,26.709134956,0.992,410.912,25,43.701333333,47.395833333,125.008,8104,92.51,0.95
2019,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,PM10,24g,26.367377703,7.35689222,116.82879766,20,45.43719043,45.43719043,116.82879766,365,100,1.01
2019,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruKaszow,PM10,1g,22.925879765,1,365.3,8,37.582608696,38.616666667,108.791666667,8184,93.42,0.94
2019,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruWSikor,PM10,1g,25.475853884,1.1,135.4,18,43.7,44.390909091,89.616666667,7583,86.56,0.75
2019,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclGniaz,PM10,24g,26.505643199,5.47577604,90.67831952,25,47.06991587,47.06991587,90.67831952,365,100,1.01
2019,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclKalis,PM10,1g,25.202230432,1,216.6,23,43.195454545,45.080952381,105.840909091,7308,83.42,0.74
2019,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclOkrze,PM10,1g,27.563422472,2.771,238.715,31,49.196375,49.196375,91.942375,8713,99.46,1.01
2019,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclOkrze,PM10,24g,27.435660452,6.87204221,102.71799242,30,48.84770902,48.84770902,102.71799242,365,100,1.01
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpBrodKochan,PM10,24g,25.717787613,7.02504582,170.47556957,16,44.40089685,44.40089685,170.47556957,362,99.17,1.02
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,PM10,24g,21.187315525,3.79191288,63.90170532,11,37.36703864,37.36703864,63.90170532,365,100,1.01
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpGrudSienki,PM10,24g,27.358136116,5.89468993,116.91002104,30,48.0430106,48.0430106,116.91002104,360,98.63,1.03
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpInowSolank,PM10,1g,21.179511634,1.0382,254.2406,12,36.07267619,38.5328,107.686133333,7564,86.34,1.14
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpInowSolank,PM10,24g,22.086735996,2.06844371,139.00807524,15,40.20377654,40.25769278,139.00807524,359,98.35,0.97
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpKoniczynka,PM10,24g,23.42066095,5.24422567,85.30917684,13,40.70101513,40.70101513,85.30917684,363,99.45,1.02
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpMogiNowMOB,PM10,1g,26.65120033,3.6556,350.8172,28,47.381866667,47.55695,125.777816667,8496,96.98,1.06
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpMogiNowMOB,PM10,24g,26.208276636,3.88279053,131.3302,28,48.039,48.8667,131.3302,350,95.89,1.1
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpNaklSkargi,PM10,24g,30.079321243,7.11182068,119.90246699,48,56.49861021,56.49861021,119.90246699,365,100,1.01
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpWieniZdroj,PM10,24g,21.05584117,4.00718029,69.89900455,7,37.53331762,38.16793893,69.89900455,359,98.35,1.04
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,PM10,24g,15.397623907,1.26245515,72.1278543,2,27.00549347,27.02442058,72.1278543,352,96.43,1.03
2019,lubelskie,PL0601,Aglomeracja Lubelska,LbLubObywate,PM10,1g,26.482396458,0.3,248.692,23,45.109090909,45.55,93.171133333,8413,96.03,0.93
2019,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,PM10,24g,22.496794521,6.1,80.3,15,37.4,37.4,80.3,365,100,1.01
2019,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,PM10,1g,24.741102223,0.02,568.53,18,43.890833333,44.039166667,96.050416667,8501,97.04,1.04
2019,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,PM10,24g,27.034794521,6.7,99.4,24,47.4,47.4,99.4,365,100,1.01
2019,lubelskie,PL0602,strefa lubelska,LbChelPolan,PM10,1g,24.695593679,0,316.7,16,39.8,43.133333333,116.720833333,7942,90.66,1.21
2019,lubelskie,PL0602,strefa lubelska,LbChelPolan,PM10,24g,23.541369863,5.8,111.9,16,37.9,37.9,111.9,365,100,1.01
2019,lubelskie,PL0602,strefa lubelska,LbFlorianRPN,PM10,24g,17.521875,4,65,3,28.6,28.6,65,352,96.43,1.08
2019,lubelskie,PL0602,strefa lubelska,LbKrasKoszar,PM10,24g,24.760657534,6.8,145.8,22,44.3,44.3,145.8,365,100,1.01
2019,lubelskie,PL0602,strefa lubelska,LbNaleczow,PM10,1g,20.23911554,1.89014,233.88428,12,35.857873333,36.960455,99.506283333,8234,93.99,1.14
2019,lubelskie,PL0602,strefa lubelska,LbNaleczow,PM10,24g,19.942105263,3.7,83.7,7,33.6,34.1,83.7,342,93.69,1.15
2019,lubelskie,PL0602,strefa lubelska,LbPulaKarpin,PM10,24g,22.635277778,5.2,66.9,11,37.8,37.8,66.9,360,98.63,1.03
2019,lubelskie,PL0602,strefa lubelska,LbRadzPodSit,PM10,24g,26.74109589,7,97,22,45.1,45.1,97,365,100,1.01
2019,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,PM10,1g,26.440651258,0,300.1,28,46.289433333,46.291666667,104.071883333,8389,95.76,0.97
2019,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,PM10,24g,26.382438356,5.5,104,26,45.3,45.3,104,365,100,1.01
2019,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,PM10,1g,22.171232773,0.25184,272.337,22,41.845533333,42.496829167,88.130029167,8428,96.21,1.04
2019,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,PM10,24g,22.235180055,3.7,81,24,42.5,42.5,81,361,98.9,0.98
2019,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzPilsud,PM10,24g,20.457024793,3.4,75.8,11,36.4,36.4,75.8,363,99.45,1.01
2019,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,PM10,1g,20.626374444,0.52659,160.354,6,36.047329167,36.171745833,80.4920625,8626,98.47,1
2019,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,PM10,24g,20.252747253,6.9,78.1,7,35,35,78.1,364,99.72,1.01
2019,lubuskie,PL0803,strefa lubuska,LuNowaSolMOB,PM10,1g,26.141588239,1.00006,367.482,41,51.603704167,52.346279167,152.71385,8164,93.19,1
2019,lubuskie,PL0803,strefa lubuska,LuNowaSolMOB,PM10,24g,25.141322314,5.9,139.7,32,49.8,49.8,139.7,363,99.45,1.02
2019,lubuskie,PL0803,strefa lubuska,LuSulecDudka,PM10,1g,23.076598824,0.4,257.322,15,36.180258333,36.7471375,79.951554167,8466,96.64,1.05
2019,lubuskie,PL0803,strefa lubuska,LuSulecDudka,PM10,24g,22.101928375,7.7,79,10,35.7,35.7,79,363,99.45,0.99
2019,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,PM10,1g,26.272967277,1.02917,363.701,33,49.956658333,50.403327917,111.572,8263,94.32,0.96
2019,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,PM10,24g,25.607123288,6.2,118.6,33,49.3,49.3,118.6,365,100,1.01
2019,lubuskie,PL0803,strefa lubuska,LuZarySzyman,PM10,1g,22.96145465,0.14858,208.44,17,42.225725,42.42448,91.614545833,8640,98.63,1.02
2019,lubuskie,PL0803,strefa lubuska,LuZarySzyman,PM10,24g,22.88611898,4.7,92.8,16,41.2,41.5,92.8,353,96.71,1.08
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,PM10,1g,25.55951417,2,132,18,42.708333333,43.083333333,72.208333333,8645,98.68,1.03
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzGdansk,PM10,1g,34.053045607,1.5,289.3,53,57.008333333,57.008333333,121.345833333,8661,98.86,1.02
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzJanPaw,PM10,1g,32.989153012,2,299,52,56.791666667,56.791666667,128.833333333,8666,98.92,0.99
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,PM10,24g,34.515566625,9.81818182,115.1818182,50,57.45454545,57.45454545,115.1818182,365,100,1.01
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzRudzka,PM10,24g,31.694283556,5.45454546,131.1818182,48,56.27272727,56.27272727,131.1818182,361,98.9,0.99
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKilins,PM10,24g,28.787979462,10.18181818,81.81818182,25,45.27272727,47.18181818,81.81818182,301,82.46,1.55
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKonsta,PM10,1g,31.663051167,2,305,41,52.916666667,53.166666667,132.916666667,8482,96.82,1.01
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdZgieMielcz,PM10,1g,34.821279479,1,271,60,57.5,59.333333333,131.869565217,8523,97.29,0.98
2019,łódzkie,PL1002,strefa łódzka,LdBelchatEdward,PM10,24g,25.628643982,6.54545455,105.1818182,17,43.90909091,43.90909091,105.1818182,358,98.08,0.99
2019,łódzkie,PL1002,strefa łódzka,LdBrzeReform,PM10,24g,30.459116022,7.81818182,126.4545455,45,53.90909091,53.90909091,126.4545455,362,99.17,1
2019,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,PM10,1g,25.737183409,2,133,19,40.041666667,44.047619048,78.875,8173,93.29,0.96
2019,łódzkie,PL1002,strefa łódzka,LdKutnKosciu,PM10,24g,26.76973027,7,74.72727273,22,46.09090909,46.09090909,74.72727273,364,99.72,1
2019,łódzkie,PL1002,strefa łódzka,LdLowiczSien,PM10,24g,29.795765878,4.90909091,110.8181818,44,52.81818182,52.81818182,110.8181818,365,100,1.01
2019,łódzkie,PL1002,strefa łódzka,LdOpocCurieSk,PM10,24g,30.541666666,4.63636364,98.54545455,50,54.90909091,54.90909091,98.54545455,360,98.63,0.98
2019,łódzkie,PL1002,strefa łódzka,LdParzniUjWo,PM10,24g,22.105853051,4.09090909,71.09090909,7,37.27272727,37.27272727,71.09090909,365,100,1.01
2019,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,PM10,1g,33.476959904,2,385,46,55.625,57.25,160.75,8355,95.37,1.06
2019,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,PM10,24g,33.59304961,9.36363636,172.9090909,60,58.90909091,58.90909091,172.9090909,361,98.9,1.03
2019,łódzkie,PL1002,strefa łódzka,LdRadomsRoln,PM10,1g,37.71053263,2,428,64,64.75,65.333333333,203.833333333,8336,95.15,1
2019,łódzkie,PL1002,strefa łódzka,LdRadomsRoln,PM10,24g,34.907584128,11.27272727,207,64,62.09090909,62.09090909,207,362,99.17,1.02
2019,łódzkie,PL1002,strefa łódzka,LdRawaNiepod,PM10,24g,27.625365514,5.76559546,97.63636364,37,51.18181818,51.18181818,97.63636364,363,99.45,1.02
2019,łódzkie,PL1002,strefa łódzka,LdSieraPolna,PM10,24g,29.651077247,6.72727273,129.3636364,37,51.18181818,51.90909091,129.3636364,346,94.79,0.97
2019,łódzkie,PL1002,strefa łódzka,LdSkierKonop,PM10,24g,29.848651349,4.09090909,95.63636364,34,49.81818182,49.81818182,95.63636364,364,99.72,1
2019,łódzkie,PL1002,strefa łódzka,LdToMaSwAnto,PM10,24g,29.877285249,4.18181818,145.3636364,39,51.63636364,51.63636364,145.3636364,363,99.45,1.02
2019,łódzkie,PL1002,strefa łódzka,LdUniejTermy,PM10,24g,27.476090384,4.54545455,98.09090909,21,43.90909091,45.45454545,98.09090909,346,94.79,0.9
2019,łódzkie,PL1002,strefa łódzka,LdWieluPOW12,PM10,24g,28.03362391,9.81818182,129.1818182,28,47.45454545,47.45454545,129.1818182,365,100,1.01
2019,łódzkie,PL1002,strefa łódzka,LdZduWoKrole,PM10,24g,34.232970372,5.27272727,122.9090909,61,57.90909091,58,122.9090909,359,98.35,1.04
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakAlKras,PM10,1g,49.453956234,3.44622,251.398,127,81.6029125,81.6029125,165.126916667,8730,99.65,1
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakAlKras,PM10,24g,49.594752747,12.99,160.49,125,84.24,84.24,160.49,364,99.72,1.01
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,PM10,1g,34.761797029,3,222.938,67,61.783425,62.2496,184.286208333,8655,98.8,1
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,PM10,24g,35.102335165,8.42,182.68,68,63.88,63.88,182.68,364,99.72,1.01
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,PM10,1g,32.751912498,3,349.811,58,60.526166667,60.526166667,107.522316667,8712,99.45,1
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,PM10,24g,34.170118694,7.85,117.76,63,62.48,66.38,117.76,337,92.32,1.02
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakDietla,PM10,1g,34.864031016,3,378.11,57,60.457795652,60.681291667,151.2005625,8625,98.45,0.99
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakOsPias,PM10,1g,31.020583752,3,212.77,52,56.332758333,59.609566667,125.530416667,8606,98.24,1
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakOsPias,PM10,24g,31.03661157,7.27,119.45,52,57.85,57.85,119.45,363,99.45,1.01
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakSwoszo,PM10,1g,30.735291087,3,316.909,42,55.331158333,56.483529167,188.311208333,8384,95.7,1.03
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakSwoszo,PM10,24g,30.558977901,6.12,188.05,49,55.17,55.17,188.05,362,99.17,1.01
